Player,position,Age,Nation,club,mv_millions,Season,player_url,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Playing Time_MP,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,90s,Goals_GA,Goals_PKA,Goals_FK,Goals_CK,Goals_OG,Expected_PSxG,Expected_PSxG/SoT,Expected_PSxG+/-,Expected_/90,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_#OPA/90,Sweeper_AvgDist,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Playing Time_Mn/MP,Playing Time_Min%,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,market_value
Mouctar Diakhaby,Centre-Back,21.0,GUI,Valencia CF,20.0,2018/2019,https://www.transfermarkt.com/mouctar-diakhaby/profil/spieler/346289,22.0,16,1580.0,17.6,2.0,0.0,2.0,2.0,0.0,0.0,9.0,0.0,1.3,1.3,0.0,1.3,7.0,48.0,0.0,0.11,0.0,0.11,0.11,0.11,0.07,0.0,0.07,0.07,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,11.0,4.0,36.4,0.63,0.23,0.18,0.5,8.7,0.0,0.0,0.0,0.12,0.7,0.7,592.0,700.0,84.6,11670.0,4175.0,200.0,225.0,88.9,305.0,338.0,90.2,79.0,118.0,66.9,0.0,0.0,0.1,0.0,0.0,24.0,0.0,0.0,48.0,11.0,0.63,8.0,0.0,0.0,3.0,0.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,14.0,8.0,10.0,4.0,0.0,5.0,10.0,50.0,5.0,24.0,16.0,8.0,20.0,34.0,94.0,1.0,872.0,143.0,472.0,383.0,23.0,16.0,872.0,7.0,5.0,71.4,2.0,28.6,443.0,2396.0,1223.0,7.0,2.0,0.0,3.0,2.0,511.0,0.0,72.0,46.2,16,90.0,16.0,6,22.0,9,1.73,28.0,18.0,10.0,0.57,0.28,30.3,25.7,4.6,0.26,-0.38,0.0,24.0,9.0,1.0,0.0,20.0,8.0,0.0,2.0,0.0,96.0,36.0,30.0,54.5,€20.00m
Neto,Goalkeeper,29.0,BRA,Valencia CF,18.0,2018/2019,https://www.transfermarkt.com/neto/profil/spieler/111819,34.0,34,3060.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.1,0.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,34.0,1.0,139.0,106.0,80.6,13.0,14.0,7.0,10.0,29.4,8.0,7.0,1.0,0.0,12.5,34.0,34.0,7.0,2.0,5.0,2.0,39.8,0.24,7.8,0.23,162.0,499.0,32.5,574.0,158.0,47.6,39.4,275.0,82.2,57.4,562.0,10.0,1.8,16.0,0.47,12.5,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,490.0,849.0,57.7,16756.0,14227.0,50.0,50.0,100.0,206.0,211.0,97.6,230.0,584.0,39.4,0.0,0.1,0.0,-0.1,1.0,9.0,0.0,0.0,1.0,3.0,0.09,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,3.0,66.7,1.0,0.0,0.0,0.0,1.0,3.0,9.0,3.0,912.0,803.0,905.0,7.0,0.0,0.0,912.0,0.0,0.0,,0.0,,378.0,2770.0,2221.0,0.0,0.0,0.0,3.0,0.0,200.0,0.0,90.0,89.5,34,90.0,34.0,0,,3,1.56,46.0,34.0,12.0,0.35,-0.65,55.8,39.7,16.1,0.47,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,4.0,0.0,100.0,€18.00m
Rodrigo,Centre-Forward,27.0,ESP,Valencia CF,50.0,2018/2019,https://www.transfermarkt.com/rodrigo/profil/spieler/131505,33.0,29,2528.0,28.1,8.0,6.0,14.0,8.0,0.0,1.0,5.0,1.0,13.8,13.0,4.3,17.3,91.0,111.0,218.0,0.28,0.21,0.5,0.28,0.5,0.49,0.15,0.64,0.46,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,79.0,30.0,38.0,2.81,1.07,0.1,0.27,14.9,0.0,0.0,1.0,0.16,-5.8,-5.0,625.0,875.0,71.4,9351.0,2139.0,352.0,437.0,80.5,173.0,247.0,70.0,48.0,79.0,60.8,6.0,4.3,4.0,1.7,30.0,54.0,32.0,2.0,111.0,84.0,2.99,62.0,1.0,6.0,7.0,7.0,1.0,14.0,0.5,12.0,1.0,0.0,0.0,0.0,1.0,21.0,10.0,6.0,9.0,6.0,3.0,17.0,17.6,14.0,17.0,1.0,16.0,3.0,24.0,18.0,0.0,1165.0,19.0,97.0,497.0,591.0,144.0,1164.0,76.0,43.0,56.6,33.0,43.4,761.0,5134.0,2229.0,91.0,59.0,42.0,66.0,35.0,958.0,218.0,77.0,73.9,29,83.0,20.0,4,29.0,1,1.7,41.0,23.0,18.0,0.64,0.84,47.7,30.4,17.3,0.62,0.57,1.0,23.0,41.0,14.0,30.0,3.0,10.0,1.0,0.0,0.0,74.0,48.0,77.0,38.4,€50.00m
Rubén Sobrino,Centre-Forward,26.0,ESP,Valencia CF,3.0,2018/2019,https://www.transfermarkt.com/ruben-sobrino/profil/spieler/85383,4.0,2,193.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.6,2.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.25,0.02,0.27,0.25,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,0.0,1.4,0.0,0.0,,11.7,0.0,0.0,0.0,0.18,-0.5,-0.5,36.0,47.0,76.6,500.0,112.0,22.0,27.0,81.5,14.0,16.0,87.5,0.0,2.0,0.0,0.0,0.0,0.1,0.0,1.0,4.0,0.0,0.0,5.0,3.0,1.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,4.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,0.0,1.0,7.0,1.0,0.0,77.0,3.0,12.0,37.0,30.0,5.0,77.0,5.0,2.0,40.0,3.0,60.0,39.0,195.0,99.0,2.0,3.0,1.0,6.0,3.0,49.0,13.0,48.0,5.6,2,75.0,1.0,2,22.0,5,0.5,2.0,3.0,-1.0,-0.47,-0.94,2.4,3.0,-0.6,-0.3,-0.81,0.0,6.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,5.0,7.0,10.0,41.2,€3.00m
Rubén Sobrino,Centre-Forward,26.0,ESP,Deportivo Alavés,3.0,2018/2019,https://www.transfermarkt.com/ruben-sobrino/profil/spieler/85383,4.0,2,193.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.6,2.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.25,0.02,0.27,0.25,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,0.0,0.0,1.4,0.0,0.0,,11.7,0.0,0.0,0.0,0.18,-0.5,-0.5,36.0,47.0,76.6,500.0,112.0,22.0,27.0,81.5,14.0,16.0,87.5,0.0,2.0,0.0,0.0,0.0,0.1,0.0,1.0,4.0,0.0,0.0,5.0,3.0,1.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,1.0,4.0,1.0,1.0,1.0,100.0,0.0,1.0,1.0,0.0,1.0,7.0,1.0,0.0,77.0,3.0,12.0,37.0,30.0,5.0,77.0,5.0,2.0,40.0,3.0,60.0,39.0,195.0,99.0,2.0,3.0,1.0,6.0,3.0,49.0,13.0,48.0,5.6,2,75.0,1.0,2,22.0,5,0.5,2.0,3.0,-1.0,-0.47,-0.94,2.4,3.0,-0.6,-0.3,-0.81,0.0,6.0,3.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,5.0,7.0,10.0,41.2,€3.00m
Rúben Vezo,Centre-Back,24.0,POR,Valencia CF,6.0,2018/2019,https://www.transfermarkt.com/ruben-vezo/profil/spieler/257851,4.0,2,196.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.1,0.2,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,0.92,0.0,0.0,,20.1,0.0,0.0,0.0,0.04,-0.1,-0.1,87.0,118.0,73.7,1415.0,544.0,46.0,51.0,90.2,29.0,38.0,76.3,10.0,18.0,55.6,0.0,0.1,0.1,-0.1,2.0,5.0,0.0,0.0,5.0,3.0,1.38,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,4.0,50.0,2.0,2.0,1.0,1.0,2.0,4.0,10.0,0.0,139.0,7.0,53.0,62.0,27.0,2.0,139.0,3.0,1.0,33.3,2.0,66.7,64.0,443.0,225.0,4.0,1.0,0.0,2.0,0.0,74.0,6.0,49.0,5.7,2,91.0,2.0,2,7.0,9,2.5,1.0,0.0,1.0,0.46,0.04,1.5,2.3,-0.8,-0.37,-0.89,0.0,4.0,4.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,7.0,5.0,6.0,45.5,€6.00m
Rúben Vezo,Centre-Back,24.0,POR,Levante UD,6.0,2018/2019,https://www.transfermarkt.com/ruben-vezo/profil/spieler/257851,4.0,2,196.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.1,0.2,4.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.08,0.04,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,0.92,0.0,0.0,,20.1,0.0,0.0,0.0,0.04,-0.1,-0.1,87.0,118.0,73.7,1415.0,544.0,46.0,51.0,90.2,29.0,38.0,76.3,10.0,18.0,55.6,0.0,0.1,0.1,-0.1,2.0,5.0,0.0,0.0,5.0,3.0,1.38,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,4.0,50.0,2.0,2.0,1.0,1.0,2.0,4.0,10.0,0.0,139.0,7.0,53.0,62.0,27.0,2.0,139.0,3.0,1.0,33.3,2.0,66.7,64.0,443.0,225.0,4.0,1.0,0.0,2.0,0.0,74.0,6.0,49.0,5.7,2,91.0,2.0,2,7.0,9,2.5,1.0,0.0,1.0,0.46,0.04,1.5,2.3,-0.8,-0.37,-0.89,0.0,4.0,4.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,7.0,5.0,6.0,45.5,€6.00m
Santi Mina,Centre-Forward,22.0,ESP,Valencia CF,30.0,2018/2019,https://www.transfermarkt.com/santi-mina/profil/spieler/255653,30.0,23,1852.0,20.6,7.0,5.0,12.0,7.0,0.0,0.0,4.0,0.0,8.1,7.9,3.9,11.8,23.0,34.0,133.0,0.34,0.24,0.58,0.34,0.58,0.39,0.19,0.58,0.38,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,43.0,22.0,51.2,2.09,1.07,0.16,0.32,11.7,0.0,0.0,0.0,0.18,-1.1,-0.9,343.0,479.0,71.6,5097.0,815.0,194.0,246.0,78.9,101.0,137.0,73.7,24.0,34.0,70.6,5.0,3.9,3.1,1.1,16.0,21.0,11.0,3.0,34.0,35.0,1.7,28.0,0.0,3.0,2.0,2.0,0.0,5.0,0.24,4.0,0.0,1.0,0.0,0.0,0.0,17.0,10.0,1.0,15.0,1.0,3.0,25.0,12.0,22.0,19.0,2.0,17.0,4.0,21.0,20.0,0.0,699.0,19.0,49.0,336.0,321.0,76.0,699.0,31.0,12.0,38.7,19.0,61.3,416.0,1685.0,667.0,23.0,18.0,12.0,55.0,48.0,537.0,133.0,62.0,54.2,23,77.0,9.0,7,10.0,2,1.63,30.0,21.0,9.0,0.44,0.04,34.5,21.9,12.5,0.61,0.31,0.0,40.0,41.0,13.0,9.0,4.0,10.0,1.0,0.0,0.0,53.0,40.0,73.0,35.4,€30.00m
Sito,Left Winger,21.0,ESP,Valencia CF,0.2,2018/2019,https://www.transfermarkt.com/sito/profil/spieler/320259,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,€200k
Toni Lato,Left-Back,20.0,ESP,Valencia CF,5.0,2018/2019,https://www.transfermarkt.com/toni-lato/profil/spieler/320271,4.0,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.2,2.0,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,0.67,0.0,0.0,,16.1,0.0,0.0,0.0,0.06,-0.1,-0.1,140.0,175.0,80.0,2301.0,954.0,72.0,80.0,90.0,54.0,64.0,84.4,12.0,23.0,52.2,0.0,0.0,0.1,0.0,1.0,10.0,2.0,0.0,14.0,5.0,1.67,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.33,1.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,4.0,1.0,1.0,1.0,5.0,20.0,4.0,9.0,3.0,6.0,6.0,12.0,13.0,0.0,217.0,16.0,76.0,104.0,38.0,5.0,217.0,2.0,1.0,50.0,1.0,50.0,96.0,344.0,138.0,2.0,3.0,0.0,3.0,0.0,109.0,10.0,68.0,7.9,3,83.0,2.0,1,21.0,26,1.75,4.0,5.0,-1.0,-0.33,-0.82,5.2,6.7,-1.5,-0.5,-1.05,0.0,4.0,2.0,0.0,4.0,6.0,4.0,0.0,2.0,0.0,19.0,0.0,7.0,0.0,€5.00m
Uroš Račić,Defensive Midfield,20.0,SRB,Valencia CF,5.0,2018/2019,https://www.transfermarkt.com/uros-racic/profil/spieler/417575,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,€5.00m
Bruno González,Centre-Back,28.0,ESP,Getafe CF,2.0,2018/2019,https://www.transfermarkt.com/bruno-gonzalez/profil/spieler/188838,23.0,18,1701.0,18.9,0.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,0.7,0.7,0.3,1.0,4.0,29.0,1.0,0.0,0.05,0.05,0.0,0.05,0.04,0.01,0.05,0.04,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,1.0,14.3,0.37,0.05,0.0,0.0,9.4,0.0,0.0,0.0,0.1,-0.7,-0.7,365.0,517.0,70.6,8325.0,2740.0,80.0,109.0,73.4,199.0,242.0,82.2,81.0,142.0,57.0,1.0,0.3,0.3,0.7,3.0,17.0,2.0,2.0,29.0,9.0,0.48,6.0,0.0,0.0,1.0,2.0,0.0,3.0,0.16,2.0,0.0,0.0,1.0,0.0,0.0,23.0,10.0,14.0,8.0,1.0,9.0,18.0,50.0,9.0,13.0,6.0,7.0,22.0,45.0,110.0,0.0,702.0,84.0,354.0,326.0,29.0,8.0,702.0,3.0,3.0,100.0,0.0,0.0,213.0,1123.0,393.0,4.0,2.0,1.0,4.0,2.0,239.0,1.0,74.0,49.7,18,90.0,17.0,5,18.0,7,1.65,25.0,15.0,10.0,0.53,0.37,25.5,21.0,4.5,0.24,0.34,1.0,24.0,13.0,0.0,5.0,22.0,10.0,0.0,1.0,0.0,89.0,51.0,45.0,53.1,€2.00m
Damián Suárez,Right-Back,30.0,URU,Getafe CF,3.5,2018/2019,https://www.transfermarkt.com/damian-suarez/profil/spieler/76746,36.0,36,3240.0,36.0,0.0,3.0,3.0,0.0,0.0,0.0,13.0,0.0,0.5,0.5,4.9,5.4,45.0,153.0,74.0,0.0,0.08,0.08,0.0,0.08,0.01,0.14,0.15,0.01,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,15.0,1.0,6.7,0.42,0.03,0.0,0.0,29.3,4.0,0.0,0.0,0.03,-0.5,-0.5,1317.0,1998.0,65.9,26225.0,13920.0,574.0,682.0,84.2,495.0,710.0,69.7,220.0,498.0,44.2,3.0,4.9,5.8,-1.9,61.0,130.0,51.0,25.0,153.0,104.0,2.89,47.0,50.0,2.0,1.0,1.0,3.0,8.0,0.22,5.0,3.0,0.0,0.0,0.0,0.0,96.0,62.0,43.0,41.0,12.0,53.0,120.0,44.2,67.0,47.0,6.0,41.0,46.0,142.0,57.0,2.0,2332.0,78.0,586.0,1110.0,678.0,7.0,2332.0,44.0,23.0,52.3,21.0,47.7,764.0,3937.0,2304.0,45.0,49.0,4.0,30.0,23.0,848.0,74.0,90.0,94.7,36,90.0,36.0,0,,0,1.47,43.0,34.0,9.0,0.25,-1.75,42.4,40.5,1.9,0.05,-0.31,0.0,57.0,55.0,2.0,188.0,46.0,62.0,0.0,0.0,0.0,246.0,31.0,41.0,43.1,€3.50m
David Soria,Goalkeeper,25.0,ESP,Getafe CF,15.0,2018/2019,https://www.transfermarkt.com/david-soria/profil/spieler/226012,37.0,37,3330.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,34.0,0.92,133.0,99.0,77.4,14.0,14.0,9.0,13.0,35.1,6.0,4.0,1.0,1.0,20.0,37.0,34.0,4.0,1.0,2.0,2.0,39.5,0.26,7.5,0.2,351.0,941.0,37.3,808.0,49.0,83.7,51.7,279.0,95.0,59.2,468.0,20.0,4.3,38.0,1.03,13.8,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,466.0,1095.0,42.6,22842.0,20920.0,10.0,11.0,90.9,64.0,68.0,94.1,392.0,1008.0,38.9,0.0,0.1,0.2,-0.1,2.0,65.0,4.0,0.0,0.0,4.0,0.11,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,2.0,0.0,2.0,1.0,2.0,15.0,6.0,1184.0,895.0,1174.0,11.0,0.0,0.0,1184.0,1.0,1.0,100.0,0.0,0.0,479.0,4200.0,3219.0,0.0,0.0,0.0,2.0,0.0,274.0,0.0,90.0,97.4,37,90.0,37.0,0,,0,1.51,46.0,34.0,12.0,0.32,-0.68,44.8,42.7,2.1,0.06,-0.42,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,10.0,2.0,83.3,€15.00m
Dimitri Foulquier,Right-Back,25.0,FRA,Getafe CF,3.5,2018/2019,https://www.transfermarkt.com/dimitri-foulquier/profil/spieler/170472,25.0,23,1799.0,20.0,3.0,2.0,5.0,3.0,0.0,0.0,7.0,0.0,1.1,1.1,1.7,2.8,30.0,39.0,55.0,0.15,0.1,0.25,0.15,0.25,0.05,0.09,0.14,0.05,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,13.0,4.0,30.8,0.65,0.2,0.23,0.75,15.2,0.0,0.0,0.0,0.08,1.9,1.9,276.0,459.0,60.1,4612.0,1616.0,134.0,182.0,73.6,106.0,162.0,65.4,27.0,57.0,47.4,2.0,1.7,1.2,0.3,15.0,25.0,8.0,3.0,39.0,28.0,1.4,17.0,0.0,7.0,1.0,3.0,0.0,3.0,0.15,1.0,0.0,2.0,0.0,0.0,0.0,29.0,12.0,10.0,14.0,5.0,11.0,22.0,50.0,11.0,23.0,2.0,21.0,20.0,49.0,38.0,0.0,721.0,19.0,163.0,340.0,237.0,41.0,721.0,56.0,26.0,46.4,30.0,53.6,349.0,2448.0,1095.0,30.0,31.0,8.0,48.0,36.0,359.0,55.0,72.0,52.6,23,77.0,11.0,2,14.0,4,1.84,22.0,19.0,3.0,0.15,-0.41,20.4,21.7,-1.3,-0.07,-0.28,0.0,49.0,25.0,2.0,26.0,20.0,12.0,0.0,0.0,0.0,104.0,24.0,57.0,29.6,€3.50m
Djené,Centre-Back,26.0,TOG,Getafe CF,25.0,2018/2019,https://www.transfermarkt.com/djene/profil/spieler/221150,34.0,34,2976.0,33.1,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.7,0.7,0.2,0.9,17.0,81.0,11.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.0,1.0,8.3,0.36,0.03,0.0,0.0,15.8,0.0,0.0,0.0,0.06,-0.7,-0.7,705.0,991.0,71.1,15319.0,6000.0,193.0,257.0,75.1,385.0,475.0,81.1,119.0,222.0,53.6,0.0,0.2,0.4,-0.2,5.0,62.0,8.0,2.0,81.0,22.0,0.67,14.0,2.0,3.0,0.0,2.0,1.0,4.0,0.12,1.0,0.0,1.0,0.0,2.0,0.0,54.0,34.0,43.0,11.0,0.0,26.0,43.0,60.5,17.0,27.0,11.0,16.0,74.0,128.0,154.0,3.0,1348.0,181.0,641.0,649.0,76.0,20.0,1348.0,19.0,16.0,84.2,3.0,15.8,500.0,3162.0,1543.0,17.0,9.0,2.0,18.0,11.0,414.0,11.0,88.0,87.0,34,88.0,29.0,0,,0,1.65,45.0,31.0,14.0,0.42,0.63,40.7,36.0,4.6,0.14,0.55,1.0,51.0,30.0,0.0,8.0,74.0,34.0,1.0,3.0,0.0,265.0,87.0,71.0,55.1,€25.00m
Francisco Portillo,Right Winger,28.0,ESP,Getafe CF,4.0,2018/2019,https://www.transfermarkt.com/francisco-portillo/profil/spieler/138803,32.0,19,1994.0,22.2,1.0,4.0,5.0,1.0,0.0,0.0,3.0,1.0,1.9,1.9,2.5,4.4,34.0,134.0,97.0,0.05,0.18,0.23,0.05,0.23,0.08,0.11,0.2,0.08,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,9.0,5.0,55.6,0.41,0.23,0.11,0.2,14.0,0.0,0.0,0.0,0.21,-0.9,-0.9,594.0,813.0,73.1,8877.0,3297.0,327.0,397.0,82.4,188.0,254.0,74.0,42.0,69.0,60.9,4.0,2.5,2.7,1.5,23.0,60.0,39.0,6.0,134.0,66.0,2.98,56.0,3.0,3.0,0.0,3.0,1.0,10.0,0.45,8.0,0.0,1.0,0.0,1.0,0.0,26.0,16.0,6.0,15.0,5.0,9.0,29.0,31.0,20.0,14.0,0.0,14.0,17.0,43.0,9.0,0.0,1016.0,7.0,114.0,483.0,429.0,29.0,1016.0,73.0,39.0,53.4,34.0,46.6,664.0,3454.0,1473.0,34.0,44.0,5.0,45.0,48.0,728.0,97.0,62.0,58.3,19,85.0,10.0,13,29.0,3,1.56,31.0,23.0,8.0,0.36,0.05,29.0,26.5,2.4,0.11,0.1,0.0,30.0,36.0,2.0,40.0,17.0,16.0,0.0,0.0,0.0,132.0,4.0,35.0,10.3,€4.00m
