Player,position,Age,Nation,club,mv_millions,Season,player_url,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Playing Time_MP,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,90s,Goals_GA,Goals_PKA,Goals_FK,Goals_CK,Goals_OG,Expected_PSxG,Expected_PSxG/SoT,Expected_PSxG+/-,Expected_/90,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_#OPA/90,Sweeper_AvgDist,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Playing Time_Mn/MP,Playing Time_Min%,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,market_value
Karim Benzema,Centre-Forward,31.0,FRA,Real Madrid,32.0,2019/2020,https://www.transfermarkt.com/karim-benzema/profil/spieler/18922,37.0,36,3141.0,34.9,21.0,8.0,29.0,16.0,5.0,5.0,0.0,0.0,20.3,16.3,7.6,23.9,110.0,173.0,270.0,0.6,0.23,0.83,0.46,0.69,0.58,0.22,0.8,0.47,0.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.0,119.0,54.0,45.4,3.41,1.55,0.13,0.3,15.0,1.0,5.0,5.0,0.14,0.7,-0.3,1108.0,1315.0,84.3,15357.0,2781.0,699.0,791.0,88.4,263.0,311.0,84.6,73.0,89.0,82.0,8.0,7.6,6.2,0.4,59.0,74.0,51.0,0.0,173.0,121.0,3.47,102.0,0.0,12.0,5.0,2.0,0.0,17.0,0.49,15.0,0.0,2.0,0.0,0.0,0.0,18.0,8.0,3.0,11.0,4.0,2.0,16.0,12.5,14.0,16.0,4.0,12.0,7.0,25.0,30.0,1.0,1659.0,33.0,110.0,640.0,918.0,238.0,1654.0,68.0,38.0,55.9,30.0,44.1,1092.0,5833.0,2704.0,110.0,55.0,65.0,64.0,41.0,1377.0,270.0,85.0,91.8,36,86.0,21.0,1,29.0,1,2.27,63.0,22.0,41.0,1.17,-0.12,60.5,30.6,29.9,0.86,-0.65,0.0,21.0,15.0,27.0,23.0,7.0,8.0,0.0,0.0,0.0,71.0,29.0,38.0,43.3,€32.00m
Keylor Navas,Goalkeeper,32.0,CRC,Real Madrid,8.0,2019/2020,https://www.transfermarkt.com/keylor-navas/profil/spieler/79422,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,€8.00m
Lucas Vázquez,Right-Back,28.0,ESP,Real Madrid,16.0,2019/2020,https://www.transfermarkt.com/lucas-vazquez/profil/spieler/221316,18.0,8,848.0,9.4,2.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,1.4,1.4,1.6,3.0,28.0,39.0,125.0,0.21,0.11,0.32,0.21,0.32,0.14,0.17,0.32,0.14,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,10.0,3.0,30.0,1.06,0.32,0.2,0.67,17.1,0.0,0.0,0.0,0.14,0.6,0.6,456.0,576.0,79.2,6713.0,1834.0,286.0,324.0,88.3,119.0,160.0,74.4,36.0,57.0,63.2,1.0,1.6,1.6,-0.6,17.0,15.0,22.0,9.0,39.0,33.0,3.51,25.0,3.0,1.0,1.0,3.0,0.0,5.0,0.53,4.0,0.0,0.0,0.0,1.0,0.0,23.0,17.0,10.0,13.0,0.0,11.0,26.0,42.3,15.0,10.0,0.0,10.0,10.0,33.0,8.0,1.0,704.0,6.0,128.0,319.0,261.0,31.0,704.0,28.0,17.0,60.7,11.0,39.3,425.0,2044.0,945.0,28.0,17.0,12.0,32.0,16.0,517.0,125.0,47.0,24.8,8,87.0,6.0,10,16.0,4,2.33,23.0,10.0,13.0,1.38,0.26,19.7,9.5,10.2,1.09,0.24,0.0,26.0,12.0,2.0,47.0,10.0,17.0,1.0,0.0,0.0,70.0,3.0,8.0,27.3,€16.00m
Luis López,Goalkeeper,18.0,ESP,Real Madrid,0.0,2019/2020,https://www.transfermarkt.com/luis-lopez/profil/spieler/623525,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,-
Luka Jović,Centre-Forward,21.0,SRB,Real Madrid,32.0,2019/2020,https://www.transfermarkt.com/luka-jovic/profil/spieler/257462,17.0,4,430.0,4.8,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,2.4,2.4,1.4,3.8,4.0,13.0,27.0,0.42,0.21,0.63,0.42,0.63,0.51,0.29,0.8,0.51,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,14.0,3.0,21.4,2.93,0.63,0.14,0.67,13.1,0.0,0.0,0.0,0.17,-0.4,-0.4,108.0,134.0,80.6,1515.0,214.0,63.0,75.0,84.0,35.0,46.0,76.1,5.0,7.0,71.4,1.0,1.4,0.4,-0.4,5.0,5.0,1.0,0.0,13.0,9.0,1.88,6.0,0.0,1.0,2.0,0.0,0.0,2.0,0.42,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,50.0,1.0,1.0,0.0,1.0,2.0,4.0,0.0,0.0,176.0,1.0,7.0,96.0,76.0,16.0,176.0,9.0,5.0,55.6,4.0,44.4,102.0,381.0,145.0,4.0,6.0,0.0,8.0,4.0,141.0,27.0,25.0,12.6,4,71.0,1.0,13,11.0,10,2.0,9.0,5.0,4.0,0.84,-0.4,11.0,5.3,5.7,1.2,0.33,0.0,5.0,1.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,9.0,15.0,9.0,62.5,€32.00m
Luka Modrić,Central Midfield,33.0,CRO,Real Madrid,12.0,2019/2020,https://www.transfermarkt.com/luka-modric/profil/spieler/27992,31.0,22,1996.0,22.2,3.0,7.0,10.0,3.0,0.0,0.0,7.0,1.0,1.5,1.5,3.3,4.9,64.0,183.0,83.0,0.14,0.32,0.45,0.14,0.45,0.07,0.15,0.22,0.07,0.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,30.0,13.0,43.3,1.35,0.59,0.1,0.23,23.1,0.0,0.0,0.0,0.05,1.5,1.5,1247.0,1452.0,85.9,21231.0,6057.0,619.0,677.0,91.4,394.0,443.0,88.9,166.0,216.0,76.9,7.0,3.3,3.4,3.7,40.0,128.0,31.0,6.0,183.0,97.0,4.38,76.0,9.0,5.0,4.0,2.0,1.0,17.0,0.77,12.0,2.0,0.0,1.0,2.0,0.0,37.0,18.0,9.0,15.0,13.0,16.0,41.0,39.0,25.0,10.0,2.0,8.0,22.0,59.0,12.0,0.0,1674.0,19.0,246.0,896.0,552.0,33.0,1674.0,62.0,43.0,69.4,19.0,30.6,1139.0,6659.0,2869.0,64.0,51.0,7.0,32.0,27.0,1304.0,83.0,64.0,58.4,22,82.0,10.0,9,21.0,1,2.35,45.0,14.0,31.0,1.4,0.51,39.3,19.0,20.2,0.91,0.01,0.0,32.0,28.0,1.0,52.0,22.0,18.0,1.0,0.0,0.0,132.0,11.0,23.0,32.4,€12.00m
Marcelo,Left-Back,31.0,BRA,Real Madrid,16.0,2019/2020,https://www.transfermarkt.com/marcelo/profil/spieler/44501,15.0,15,1296.0,14.4,1.0,2.0,3.0,1.0,0.0,0.0,2.0,0.0,0.5,0.5,1.9,2.5,45.0,112.0,123.0,0.07,0.14,0.21,0.07,0.21,0.04,0.13,0.17,0.04,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,17.0,5.0,29.4,1.18,0.35,0.06,0.2,22.6,0.0,0.0,0.0,0.03,0.5,0.5,872.0,1064.0,82.0,13489.0,4747.0,523.0,568.0,92.1,251.0,307.0,81.8,72.0,127.0,56.7,2.0,1.9,3.0,0.1,26.0,73.0,33.0,13.0,112.0,59.0,4.1,51.0,0.0,5.0,1.0,2.0,0.0,7.0,0.49,5.0,0.0,0.0,0.0,2.0,0.0,19.0,11.0,8.0,8.0,3.0,9.0,28.0,32.1,19.0,19.0,2.0,17.0,18.0,37.0,21.0,0.0,1204.0,41.0,231.0,514.0,467.0,35.0,1204.0,24.0,18.0,75.0,6.0,25.0,783.0,3906.0,2261.0,45.0,42.0,9.0,20.0,11.0,863.0,123.0,86.0,37.9,15,86.0,12.0,0,,9,2.13,28.0,13.0,15.0,1.04,-0.23,28.1,12.3,15.8,1.1,0.3,0.0,7.0,18.0,0.0,58.0,18.0,11.0,2.0,0.0,0.0,91.0,10.0,7.0,58.8,€16.00m
Marco Asensio,Attacking Midfield,23.0,ESP,Real Madrid,32.0,2019/2020,https://www.transfermarkt.com/marco-asensio/profil/spieler/296622,9.0,3,336.0,3.7,3.0,1.0,4.0,3.0,0.0,0.0,0.0,0.0,1.1,1.1,1.4,2.6,8.0,13.0,31.0,0.8,0.27,1.07,0.8,1.07,0.31,0.38,0.68,0.31,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,8.0,5.0,62.5,2.14,1.34,0.38,0.6,15.7,1.0,0.0,0.0,0.14,1.9,1.9,131.0,158.0,82.9,1962.0,404.0,79.0,88.0,89.8,31.0,40.0,77.5,12.0,17.0,70.6,1.0,1.4,1.2,-0.4,8.0,4.0,8.0,2.0,13.0,11.0,2.95,8.0,0.0,2.0,1.0,0.0,0.0,1.0,0.27,1.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,1.0,0.0,1.0,4.0,25.0,3.0,2.0,0.0,2.0,1.0,5.0,4.0,0.0,192.0,2.0,25.0,76.0,93.0,13.0,192.0,9.0,5.0,55.6,4.0,44.4,139.0,782.0,307.0,8.0,8.0,4.0,4.0,5.0,155.0,31.0,37.0,9.8,3,67.0,0.0,6,22.0,2,2.78,9.0,3.0,6.0,1.61,0.47,7.2,3.4,3.8,1.02,0.12,0.0,2.0,4.0,1.0,11.0,1.0,3.0,0.0,0.0,0.0,16.0,2.0,4.0,33.3,€32.00m
Miguel Gutiérrez,Left-Back,18.0,ESP,Real Madrid,0.0,2019/2020,https://www.transfermarkt.com/miguel-gutierrez/profil/spieler/525299,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0.0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,,-
Raphaël Varane,Centre-Back,26.0,FRA,Real Madrid,64.0,2019/2020,https://www.transfermarkt.com/raphael-varane/profil/spieler/164770,32.0,32,2822.0,31.4,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.5,1.5,7.0,68.0,3.0,0.06,0.03,0.1,0.06,0.1,0.03,0.02,0.05,0.03,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,11.0,2.0,18.2,0.35,0.06,0.18,1.0,12.6,0.0,0.0,0.0,0.09,1.0,1.0,1466.0,1683.0,87.1,31568.0,10795.0,425.0,449.0,94.7,774.0,837.0,92.5,258.0,365.0,70.7,1.0,0.5,0.3,0.5,6.0,79.0,1.0,0.0,68.0,14.0,0.45,9.0,2.0,0.0,3.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,30.0,17.0,15.0,14.0,1.0,12.0,23.0,52.2,11.0,32.0,16.0,16.0,31.0,61.0,124.0,0.0,1958.0,213.0,1078.0,828.0,58.0,18.0,1958.0,12.0,8.0,66.7,4.0,33.3,1153.0,7168.0,3537.0,7.0,14.0,0.0,10.0,3.0,1323.0,3.0,88.0,82.5,32,88.0,31.0,0,,4,2.38,62.0,21.0,41.0,1.31,0.71,56.2,29.4,26.8,0.86,-0.31,0.0,22.0,12.0,1.0,2.0,31.0,17.0,0.0,0.0,0.0,159.0,80.0,33.0,70.8,€64.00m
Rodrygo,Right Winger,18.0,BRA,Real Madrid,45.0,2019/2020,https://www.transfermarkt.com/rodrygo/profil/spieler/412363,19.0,12,1019.0,11.3,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.3,2.3,1.1,3.4,55.0,36.0,132.0,0.18,0.0,0.18,0.18,0.18,0.2,0.1,0.3,0.2,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,16.0,8.0,50.0,1.41,0.71,0.13,0.25,11.5,0.0,0.0,0.0,0.14,-0.3,-0.3,419.0,504.0,83.1,5199.0,1427.0,295.0,315.0,93.7,89.0,123.0,72.4,14.0,26.0,53.8,0.0,1.1,1.8,-1.1,14.0,32.0,20.0,8.0,36.0,29.0,2.56,26.0,1.0,0.0,0.0,2.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,3.0,1.0,2.0,21.0,9.5,19.0,13.0,0.0,13.0,10.0,16.0,5.0,0.0,640.0,1.0,54.0,259.0,338.0,62.0,640.0,55.0,27.0,49.1,28.0,50.9,475.0,2903.0,1676.0,55.0,36.0,26.0,35.0,8.0,525.0,132.0,54.0,29.8,12,72.0,1.0,7,23.0,9,2.42,21.0,2.0,19.0,1.68,0.7,22.9,7.4,15.5,1.37,0.65,0.0,8.0,19.0,5.0,38.0,10.0,1.0,0.0,0.0,0.0,41.0,9.0,21.0,30.0,€45.00m
Sergio Ramos,Centre-Back,33.0,ESP,Real Madrid,14.5,2019/2020,https://www.transfermarkt.com/sergio-ramos/profil/spieler/25557,35.0,35,3013.0,33.5,11.0,0.0,11.0,5.0,6.0,6.0,10.0,0.0,10.2,5.4,0.6,6.0,21.0,166.0,7.0,0.33,0.0,0.33,0.15,0.15,0.3,0.02,0.32,0.16,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,33.0,11.0,33.3,0.99,0.33,0.15,0.45,15.5,4.0,6.0,6.0,0.16,0.8,-0.4,1963.0,2164.0,90.7,40705.0,16148.0,683.0,732.0,93.3,938.0,985.0,95.2,319.0,398.0,80.2,0.0,0.6,0.7,-0.6,5.0,174.0,9.0,0.0,166.0,23.0,0.69,19.0,0.0,1.0,1.0,2.0,0.0,2.0,0.06,1.0,0.0,0.0,0.0,1.0,0.0,46.0,31.0,26.0,17.0,3.0,20.0,42.0,47.6,22.0,22.0,9.0,13.0,49.0,95.0,102.0,4.0,2448.0,263.0,1186.0,1156.0,124.0,51.0,2442.0,13.0,11.0,84.6,2.0,15.4,1471.0,7037.0,3895.0,21.0,18.0,2.0,13.0,4.0,1726.0,7.0,86.0,88.1,35,86.0,31.0,0,,0,2.23,61.0,21.0,40.0,1.19,0.09,60.9,28.3,32.5,0.97,0.52,0.0,52.0,28.0,7.0,2.0,49.0,31.0,1.0,1.0,0.0,211.0,67.0,50.0,57.3,€14.50m
Thibaut Courtois,Goalkeeper,27.0,BEL,Real Madrid,48.0,2019/2020,https://www.transfermarkt.com/thibaut-courtois/profil/spieler/108390,34.0,34,3060.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,20.0,0.59,96.0,76.0,79.2,23.0,8.0,3.0,18.0,52.9,0.0,0.0,0.0,0.0,,34.0,20.0,0.0,0.0,4.0,0.0,26.7,0.28,6.7,0.2,76.0,280.0,27.1,865.0,200.0,23.4,30.6,217.0,35.9,37.7,403.0,21.0,5.2,33.0,0.97,14.5,0.0,1.0,1.0,100.0,0.03,0.03,0.0,0.0,11.3,0.0,0.0,0.0,0.06,-0.1,-0.1,861.0,1086.0,79.3,21460.0,13247.0,141.0,141.0,100.0,535.0,539.0,99.3,181.0,397.0,45.6,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.06,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,18.0,2.0,1153.0,1039.0,1151.0,1.0,1.0,1.0,1153.0,0.0,0.0,,0.0,,608.0,3379.0,1776.0,0.0,0.0,0.0,0.0,0.0,569.0,0.0,90.0,89.5,34,90.0,34.0,0,,2,2.26,60.0,20.0,40.0,1.18,-0.07,61.1,28.8,32.3,0.95,0.38,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,48.0,5.0,0.0,100.0,€48.00m
Toni Kroos,Central Midfield,29.0,GER,Real Madrid,48.0,2019/2020,https://www.transfermarkt.com/toni-kroos/profil/spieler/31909,35.0,31,2652.0,29.5,4.0,5.0,9.0,4.0,0.0,0.0,2.0,0.0,3.3,3.3,5.1,8.4,61.0,298.0,73.0,0.14,0.17,0.31,0.14,0.31,0.11,0.17,0.29,0.11,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,57.0,20.0,35.1,1.93,0.68,0.07,0.2,23.1,2.0,0.0,0.0,0.06,0.7,0.7,2224.0,2501.0,88.9,40946.0,11544.0,1088.0,1136.0,95.8,715.0,776.0,92.1,353.0,486.0,72.6,5.0,5.1,4.5,-0.1,61.0,277.0,32.0,7.0,298.0,121.0,4.11,71.0,36.0,6.0,4.0,3.0,1.0,8.0,0.27,5.0,2.0,1.0,0.0,0.0,0.0,56.0,28.0,18.0,29.0,9.0,18.0,70.0,25.7,52.0,27.0,0.0,27.0,23.0,79.0,15.0,0.0,2727.0,29.0,370.0,1615.0,763.0,36.0,2727.0,35.0,30.0,85.7,5.0,14.3,1730.0,8013.0,3935.0,61.0,61.0,5.0,16.0,13.0,2120.0,73.0,76.0,77.5,31,83.0,22.0,4,20.0,2,2.31,45.0,17.0,28.0,0.95,-1.04,48.8,24.7,24.1,0.82,-0.41,0.0,28.0,43.0,2.0,145.0,23.0,28.0,0.0,0.0,0.0,173.0,12.0,11.0,52.2,€48.00m
Vinicius Júnior,Left Winger,19.0,BRA,Real Madrid,45.0,2019/2020,https://www.transfermarkt.com/vinicius-junior/profil/spieler/371998,29.0,12,1364.0,15.2,3.0,1.0,4.0,3.0,0.0,0.0,4.0,0.0,4.3,4.3,3.4,7.7,110.0,31.0,224.0,0.2,0.07,0.26,0.2,0.26,0.28,0.22,0.51,0.28,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,38.0,17.0,44.7,2.51,1.12,0.08,0.18,14.5,0.0,0.0,0.0,0.11,-1.3,-1.3,413.0,537.0,76.9,5402.0,976.0,268.0,309.0,86.7,109.0,143.0,76.2,11.0,19.0,57.9,1.0,3.4,3.5,-2.4,22.0,21.0,12.0,1.0,31.0,63.0,4.16,42.0,0.0,12.0,6.0,3.0,0.0,6.0,0.4,4.0,0.0,1.0,0.0,1.0,0.0,26.0,16.0,13.0,8.0,5.0,8.0,32.0,25.0,24.0,14.0,0.0,14.0,3.0,29.0,2.0,0.0,764.0,1.0,63.0,246.0,470.0,144.0,764.0,102.0,48.0,47.1,54.0,52.9,572.0,4712.0,2827.0,110.0,54.0,69.0,38.0,13.0,602.0,224.0,47.0,39.9,12,81.0,5.0,17,23.0,5,2.21,27.0,15.0,12.0,0.79,-0.65,26.4,15.3,11.2,0.74,-0.29,0.0,19.0,26.0,9.0,30.0,3.0,16.0,1.0,0.0,0.0,66.0,4.0,4.0,50.0,€45.00m
Álvaro Odriozola,Right-Back,23.0,ESP,Real Madrid,16.0,2019/2020,https://www.transfermarkt.com/alvaro-odriozola/profil/spieler/280730,4.0,4,343.0,3.8,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.4,0.4,1.0,1.4,12.0,8.0,14.0,0.0,0.26,0.26,0.0,0.26,0.1,0.25,0.36,0.1,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,0.52,0.0,0.0,,16.2,0.0,0.0,0.0,0.2,-0.4,-0.4,148.0,169.0,87.6,2361.0,760.0,82.0,88.0,93.2,50.0,60.0,83.3,13.0,14.0,92.9,1.0,1.0,0.5,0.0,5.0,2.0,4.0,1.0,8.0,12.0,3.15,8.0,1.0,2.0,0.0,1.0,0.0,2.0,0.52,2.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,4.0,0.0,1.0,5.0,8.0,62.5,3.0,4.0,0.0,4.0,2.0,7.0,8.0,0.0,210.0,12.0,65.0,80.0,70.0,6.0,210.0,8.0,6.0,75.0,2.0,25.0,109.0,795.0,379.0,12.0,10.0,3.0,7.0,2.0,126.0,14.0,86.0,10.0,4,86.0,3.0,0,,5,2.25,9.0,4.0,5.0,1.31,0.14,7.1,3.6,3.5,0.92,0.01,1.0,7.0,4.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,13.0,0.0,6.0,0.0,€16.00m
Éder Militão,Centre-Back,21.0,BRA,Real Madrid,36.0,2019/2020,https://www.transfermarkt.com/eder-militao/profil/spieler/401530,15.0,10,1022.0,11.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.1,0.1,0.1,0.2,3.0,26.0,2.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,1.0,50.0,0.18,0.09,0.0,0.0,13.0,0.0,0.0,0.0,0.05,-0.1,-0.1,602.0,694.0,86.7,11847.0,3620.0,205.0,218.0,94.0,320.0,354.0,90.4,70.0,102.0,68.6,0.0,0.1,0.1,-0.1,2.0,19.0,1.0,1.0,26.0,6.0,0.53,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,15.0,15.0,9.0,1.0,10.0,17.0,58.8,7.0,12.0,6.0,6.0,20.0,45.0,42.0,0.0,809.0,91.0,438.0,342.0,32.0,6.0,809.0,3.0,1.0,33.3,2.0,66.7,457.0,2249.0,1169.0,3.0,4.0,0.0,8.0,6.0,541.0,2.0,68.0,29.9,10,87.0,9.0,5,31.0,23,2.33,17.0,9.0,8.0,0.7,-0.68,19.3,9.0,10.3,0.91,0.0,0.0,18.0,15.0,2.0,2.0,20.0,15.0,0.0,0.0,0.0,51.0,36.0,10.0,78.3,€36.00m
Ansu Fati,Left Winger,16.0,ESP,FC Barcelona,36.0,2019/2020,https://www.transfermarkt.com/ansu-fati/profil/spieler/466810,24.0,11,1027.0,11.4,7.0,1.0,8.0,7.0,0.0,0.0,2.0,1.0,3.8,3.8,2.1,5.9,77.0,29.0,187.0,0.61,0.09,0.7,0.61,0.7,0.33,0.18,0.52,0.33,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,33.0,12.0,36.4,2.89,1.05,0.21,0.58,15.6,0.0,0.0,0.0,0.12,3.2,3.2,438.0,530.0,82.6,4762.0,787.0,324.0,358.0,90.5,61.0,83.0,73.5,10.0,18.0,55.6,1.0,2.1,2.1,-1.1,18.0,13.0,14.0,1.0,29.0,39.0,3.42,26.0,2.0,6.0,2.0,3.0,0.0,3.0,0.26,1.0,0.0,2.0,0.0,0.0,0.0,16.0,8.0,4.0,7.0,5.0,5.0,15.0,33.3,10.0,14.0,1.0,13.0,8.0,24.0,3.0,0.0,703.0,7.0,38.0,207.0,464.0,89.0,703.0,53.0,25.0,47.2,28.0,52.8,544.0,3520.0,1934.0,77.0,35.0,46.0,35.0,25.0,601.0,187.0,43.0,30.0,11,71.0,1.0,13,19.0,9,2.04,27.0,14.0,13.0,1.14,-0.18,22.3,11.3,11.0,0.96,0.32,0.0,19.0,19.0,4.0,21.0,8.0,8.0,0.0,0.0,0.0,41.0,6.0,11.0,35.3,€36.00m
