Player,position,Age,Nation,club,mv_millions,Season,player_url,MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Playing Time_MP,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,90s,Goals_GA,Goals_PKA,Goals_FK,Goals_CK,Goals_OG,Expected_PSxG,Expected_PSxG/SoT,Expected_PSxG+/-,Expected_/90,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_#OPA/90,Sweeper_AvgDist,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Playing Time_Mn/MP,Playing Time_Min%,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,market_value
Daniel Carriço,Centre-Back,28.0,POR,Sevilla FC,1.0,2017/2018,https://www.transfermarkt.com/daniel-carrico/profil/spieler/37712,6,5,460.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1,0.1,0.2,0.3,0.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,0.39,0.0,0.0,,12.9,0.0,0.0,0.0,0.07,-0.1,-0.1,214.0,249.0,85.9,4265.0,1725.0,78.0,84.0,92.9,103.0,115.0,89.6,31.0,45.0,68.9,0.0,0.2,0.1,-0.2,2.0,13.0,0.0,0.0,16.0,3.0,0.59,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,6.0,1.0,0.0,4.0,7.0,57.1,3.0,6.0,3.0,3.0,10.0,17.0,22.0,0.0,291.0,39.0,172.0,112.0,8.0,3.0,291.0,0.0,0.0,,0.0,,149.0,726.0,356.0,0.0,1.0,0.0,0.0,2.0,166.0,2.0,77.0,13.5,5,90.0,5,1,10.0,4,1.67,5.0,8.0,-3.0,-0.59,-0.4,8.7,8.3,0.4,0.08,-0.06,0.0,5.0,0.0,0.0,0.0,10.0,7.0,0.0,0.0,0.0,35.0,12.0,11.0,52.2,€1.00m
David Soria,Goalkeeper,24.0,ESP,Sevilla FC,4.0,2017/2018,https://www.transfermarkt.com/david-soria/profil/spieler/226012,15,15,1264.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,19.0,1.35,58.0,40.0,70.7,7.0,4.0,4.0,5.0,33.3,3.0,2.0,0.0,1.0,0.0,14.0,19.0,2.0,0.0,1.0,1.0,17.4,0.29,-0.6,-0.04,69.0,150.0,46.0,279.0,70.0,31.5,32.4,98.0,63.3,47.4,199.0,12.0,6.0,13.0,0.93,13.0,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,273.0,377.0,72.4,8315.0,6742.0,29.0,29.0,100.0,132.0,137.0,96.4,111.0,210.0,52.9,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.14,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,2.0,3.0,13.0,2.0,424.0,381.0,424.0,1.0,0.0,0.0,424.0,0.0,0.0,,0.0,,184.0,974.0,742.0,0.0,1.0,1.0,0.0,0.0,139.0,0.0,84.0,37.0,15,84.0,14,0,,21,1.67,20.0,19.0,1.0,0.07,0.49,21.6,21.3,0.4,0.03,-0.17,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,18.0,5.0,1.0,83.3,€4.00m
Franco Vázquez,Attacking Midfield,28.0,ARG,Sevilla FC,7.5,2017/2018,https://www.transfermarkt.com/franco-vazquez/profil/spieler/76163,30,22,1838.0,20.4,4.0,6.0,10.0,4.0,0.0,0.0,5.0,0.0,6.2,6.2,5.1,11.3,66.0,117.0,182.0,0.2,0.29,0.49,0.2,0.49,0.31,0.25,0.56,0.31,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,56.0,13.0,23.2,2.74,0.64,0.07,0.31,16.0,0.0,0.0,0.0,0.11,-2.2,-2.2,655.0,915.0,71.6,9906.0,2769.0,367.0,448.0,81.9,213.0,280.0,76.1,46.0,85.0,54.1,6.0,5.1,2.6,0.9,41.0,74.0,24.0,5.0,117.0,82.0,4.01,67.0,0.0,3.0,5.0,4.0,3.0,7.0,0.34,6.0,0.0,1.0,0.0,0.0,0.0,39.0,32.0,16.0,15.0,8.0,6.0,34.0,17.6,28.0,20.0,2.0,18.0,11.0,50.0,11.0,0.0,1146.0,15.0,116.0,537.0,509.0,101.0,1146.0,56.0,32.0,57.1,24.0,42.9,798.0,4136.0,2040.0,66.0,49.0,13.0,52.0,60.0,913.0,182.0,61.0,53.7,22,75.0,7,8,22.0,4,1.57,22.0,33.0,-11.0,-0.54,-0.65,30.6,30.5,0.1,0.0,-0.29,0.0,47.0,61.0,9.0,32.0,11.0,32.0,0.0,2.0,0.0,120.0,33.0,32.0,50.8,€7.50m
Gabriel Mercado,Centre-Back,30.0,ARG,Sevilla FC,5.0,2017/2018,https://www.transfermarkt.com/gabriel-mercado/profil/spieler/45319,26,25,2118.0,23.5,0.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,1.4,1.4,1.8,3.2,13.0,67.0,37.0,0.0,0.04,0.04,0.0,0.04,0.06,0.08,0.14,0.06,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,18.0,7.0,38.9,0.76,0.3,0.0,0.0,14.6,0.0,0.0,0.0,0.08,-1.4,-1.4,878.0,1079.0,81.4,14111.0,5293.0,452.0,489.0,92.4,355.0,412.0,86.2,54.0,125.0,43.2,1.0,1.8,0.7,-0.8,9.0,57.0,8.0,5.0,67.0,21.0,0.89,17.0,1.0,0.0,1.0,1.0,1.0,2.0,0.08,1.0,0.0,0.0,0.0,1.0,0.0,55.0,37.0,35.0,18.0,2.0,36.0,67.0,53.7,31.0,32.0,20.0,12.0,42.0,97.0,83.0,1.0,1328.0,109.0,492.0,666.0,180.0,31.0,1328.0,7.0,4.0,57.1,3.0,42.9,680.0,2674.0,1496.0,13.0,17.0,2.0,14.0,4.0,756.0,37.0,81.0,61.9,25,84.0,19,1,14.0,3,1.73,29.0,30.0,-1.0,-0.04,0.51,36.7,34.1,2.6,0.11,-0.07,0.0,36.0,16.0,6.0,23.0,42.0,37.0,1.0,1.0,0.0,118.0,39.0,32.0,54.9,€5.00m
Ganso,Attacking Midfield,27.0,BRA,Sevilla FC,2.0,2017/2018,https://www.transfermarkt.com/ganso/profil/spieler/67920,8,7,519.0,5.8,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.4,1.4,0.4,1.8,7.0,33.0,17.0,0.35,0.0,0.35,0.35,0.35,0.24,0.07,0.31,0.24,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,7.0,3.0,42.9,1.21,0.52,0.29,0.67,16.3,0.0,0.0,0.0,0.2,0.6,0.6,287.0,353.0,81.3,3972.0,1078.0,175.0,203.0,86.2,85.0,98.0,86.7,10.0,20.0,50.0,0.0,0.4,0.5,-0.4,8.0,32.0,5.0,1.0,33.0,18.0,3.12,15.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,11.0,3.0,12.0,0.0,3.0,11.0,27.3,8.0,7.0,0.0,7.0,2.0,17.0,4.0,0.0,406.0,5.0,44.0,252.0,112.0,11.0,406.0,8.0,4.0,50.0,4.0,50.0,259.0,912.0,409.0,7.0,14.0,0.0,12.0,8.0,294.0,17.0,65.0,15.2,7,74.0,2,1,1.0,6,2.13,5.0,2.0,3.0,0.52,0.89,9.6,6.1,3.4,0.6,0.54,0.0,5.0,11.0,0.0,5.0,2.0,11.0,0.0,0.0,0.0,42.0,2.0,10.0,16.7,€2.00m
Guido Pizarro,Defensive Midfield,27.0,ARG,Sevilla FC,7.5,2017/2018,https://www.transfermarkt.com/guido-pizarro/profil/spieler/105899,24,19,1755.0,19.5,1.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,0.9,0.9,1.0,1.9,24.0,102.0,18.0,0.05,0.0,0.05,0.05,0.05,0.05,0.05,0.1,0.05,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,13.0,4.0,30.8,0.67,0.21,0.08,0.25,18.2,0.0,0.0,0.0,0.07,0.1,0.1,1076.0,1251.0,86.0,18426.0,5709.0,494.0,555.0,89.0,480.0,540.0,88.9,82.0,103.0,79.6,0.0,1.0,0.6,-1.0,8.0,89.0,4.0,0.0,102.0,19.0,0.97,16.0,0.0,2.0,1.0,0.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,75.0,47.0,36.0,36.0,3.0,29.0,67.0,43.3,38.0,20.0,7.0,13.0,26.0,101.0,48.0,0.0,1468.0,76.0,398.0,947.0,143.0,22.0,1468.0,31.0,21.0,67.7,10.0,32.3,896.0,4374.0,2186.0,24.0,17.0,4.0,17.0,14.0,1018.0,18.0,73.0,51.3,19,87.0,17,5,19.0,9,1.71,21.0,26.0,-5.0,-0.26,-0.04,29.6,29.4,0.2,0.01,-0.26,0.0,48.0,25.0,0.0,0.0,26.0,47.0,0.0,0.0,0.0,123.0,48.0,25.0,65.8,€7.50m
Guilherme Arana,Left-Back,20.0,BRA,Sevilla FC,5.0,2017/2018,https://www.transfermarkt.com/guilherme-arana/profil/spieler/346766,3,2,193.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,105.0,123.0,85.4,1310.0,461.0,81.0,86.0,94.2,19.0,25.0,76.0,2.0,7.0,28.6,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,2.0,0.93,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,1.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,5.0,9.0,8.0,0.0,139.0,9.0,56.0,55.0,29.0,1.0,139.0,1.0,0.0,0.0,1.0,100.0,68.0,374.0,224.0,6.0,3.0,1.0,1.0,0.0,77.0,6.0,64.0,5.6,2,90.0,2,1,13.0,5,1.0,2.0,4.0,-2.0,-0.93,-0.74,2.9,2.3,0.6,0.29,0.17,0.0,2.0,2.0,0.0,3.0,5.0,2.0,0.0,0.0,1.0,19.0,2.0,3.0,40.0,€5.00m
Jesús Navas,Right-Back,31.0,ESP,Sevilla FC,5.0,2017/2018,https://www.transfermarkt.com/jesus-navas/profil/spieler/15956,26,20,1763.0,19.6,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.1,1.1,2.9,4.0,119.0,110.0,188.0,0.05,0.0,0.05,0.05,0.05,0.05,0.15,0.2,0.05,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,19.0,4.0,21.1,0.97,0.2,0.05,0.25,18.9,0.0,0.0,0.0,0.06,-0.1,-0.1,678.0,960.0,70.6,10432.0,3210.0,401.0,475.0,84.4,209.0,296.0,70.6,52.0,107.0,48.6,0.0,2.9,2.7,-2.9,31.0,59.0,40.0,8.0,110.0,66.0,3.37,60.0,0.0,2.0,2.0,2.0,0.0,4.0,0.2,4.0,0.0,0.0,0.0,0.0,0.0,32.0,25.0,17.0,9.0,6.0,12.0,26.0,46.2,14.0,14.0,5.0,9.0,19.0,51.0,37.0,0.0,1126.0,40.0,206.0,423.0,511.0,67.0,1126.0,28.0,16.0,57.1,12.0,42.9,715.0,4736.0,2942.0,119.0,52.0,33.0,21.0,19.0,755.0,188.0,68.0,51.5,20,84.0,16,6,13.0,2,1.38,21.0,28.0,-7.0,-0.36,-0.25,32.2,27.4,4.8,0.25,0.22,0.0,16.0,24.0,8.0,94.0,19.0,25.0,0.0,1.0,0.0,106.0,11.0,24.0,31.4,€5.00m
Joaquín Correa,Second Striker,22.0,ARG,Sevilla FC,10.0,2017/2018,https://www.transfermarkt.com/joaquin-correa/profil/spieler/227081,21,15,1193.0,13.3,1.0,1.0,2.0,1.0,0.0,0.0,5.0,0.0,2.4,2.4,2.0,4.4,42.0,50.0,122.0,0.08,0.08,0.15,0.08,0.15,0.18,0.15,0.33,0.18,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,24.0,5.0,20.8,1.81,0.38,0.04,0.2,14.2,0.0,0.0,0.0,0.1,-1.4,-1.4,397.0,486.0,81.7,5850.0,1469.0,234.0,266.0,88.0,112.0,136.0,82.4,28.0,32.0,87.5,1.0,2.0,1.5,-1.0,23.0,24.0,19.0,0.0,50.0,51.0,3.85,30.0,1.0,7.0,4.0,9.0,0.0,5.0,0.38,1.0,0.0,0.0,2.0,2.0,0.0,15.0,10.0,7.0,6.0,2.0,8.0,29.0,27.6,21.0,15.0,1.0,14.0,2.0,17.0,12.0,0.0,648.0,15.0,77.0,261.0,324.0,58.0,648.0,75.0,40.0,53.3,35.0,46.7,476.0,3008.0,1506.0,42.0,40.0,17.0,21.0,25.0,511.0,122.0,57.0,34.9,15,71.0,3,6,22.0,9,1.9,17.0,12.0,5.0,0.38,0.94,24.0,15.0,9.0,0.68,0.83,0.0,26.0,43.0,5.0,7.0,2.0,10.0,1.0,0.0,0.0,65.0,12.0,15.0,44.4,€10.00m
Johannes Geis,Defensive Midfield,23.0,GER,Sevilla FC,5.0,2017/2018,https://www.transfermarkt.com/johannes-geis/profil/spieler/89650,14,7,676.0,7.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.5,0.7,3.0,26.0,5.0,0.0,0.13,0.13,0.0,0.13,0.02,0.07,0.09,0.02,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,1.0,16.7,0.8,0.13,0.0,0.0,32.2,2.0,0.0,0.0,0.03,-0.2,-0.2,316.0,379.0,83.4,6091.0,2559.0,128.0,144.0,88.9,135.0,155.0,87.1,47.0,70.0,67.1,1.0,0.5,0.5,0.5,5.0,37.0,3.0,1.0,26.0,16.0,2.13,12.0,3.0,0.0,1.0,0.0,0.0,2.0,0.27,1.0,1.0,0.0,0.0,0.0,0.0,20.0,15.0,12.0,7.0,1.0,11.0,21.0,52.4,10.0,13.0,5.0,8.0,10.0,30.0,27.0,1.0,450.0,38.0,174.0,246.0,35.0,0.0,450.0,2.0,0.0,0.0,2.0,100.0,270.0,899.0,459.0,3.0,4.0,0.0,2.0,1.0,279.0,5.0,48.0,19.8,7,86.0,6,7,11.0,9,1.79,11.0,9.0,2.0,0.27,0.63,8.8,11.7,-2.9,-0.38,-0.65,0.0,9.0,1.0,0.0,9.0,10.0,15.0,0.0,0.0,0.0,57.0,6.0,7.0,46.2,€5.00m
José Alonso Lara,Left Winger,17.0,ESP,Sevilla FC,0.5,2017/2018,https://www.transfermarkt.com/jose-alonso-lara/profil/spieler/461858,1,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,3.0,4.0,75.0,41.0,12.0,2.0,2.0,100.0,1.0,1.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,2.0,0.0,5.0,1.0,1.0,100.0,0.0,0.0,5.0,50.0,16.0,0.0,0.0,1.0,0.0,1.0,5.0,2.0,10.0,0.3,0,,0,1,10.0,0,3.0,0.0,0.0,0.0,0.0,0.24,0.4,0.1,0.3,2.68,2.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,€500k
Juan Soriano,Goalkeeper,19.0,ESP,Sevilla FC,0.6,2017/2018,https://www.transfermarkt.com/juan-soriano/profil/spieler/251892,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,€600k
Lionel Carole,Left-Back,26.0,FRA,Sevilla FC,3.0,2017/2018,https://www.transfermarkt.com/lionel-carole/profil/spieler/11530,6,6,540.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,0.4,10.0,24.0,36.0,0.0,0.17,0.17,0.0,0.17,0.04,0.02,0.06,0.04,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,3.0,1.0,33.3,0.5,0.17,0.0,0.0,27.9,0.0,0.0,0.0,0.09,-0.3,-0.3,294.0,360.0,81.7,4718.0,1743.0,156.0,174.0,89.7,118.0,137.0,86.1,19.0,38.0,50.0,1.0,0.1,0.2,0.9,3.0,17.0,4.0,1.0,24.0,6.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,7.0,5.0,0.0,5.0,7.0,71.4,2.0,6.0,3.0,3.0,6.0,18.0,29.0,0.0,436.0,25.0,138.0,215.0,88.0,4.0,436.0,15.0,10.0,66.7,5.0,33.3,233.0,999.0,500.0,10.0,11.0,0.0,9.0,9.0,257.0,36.0,90.0,15.8,6,90.0,6,0,,4,1.0,4.0,11.0,-7.0,-1.17,-1.1,7.0,10.1,-3.1,-0.52,-0.78,0.0,4.0,6.0,0.0,8.0,6.0,6.0,0.0,0.0,0.0,37.0,7.0,11.0,38.9,€3.00m
Luis Muriel,Centre-Forward,26.0,COL,Sevilla FC,12.0,2017/2018,https://www.transfermarkt.com/luis-muriel/profil/spieler/119228,29,17,1608.0,17.9,7.0,1.0,8.0,7.0,0.0,0.0,4.0,0.0,7.4,7.4,2.3,9.7,58.0,47.0,165.0,0.39,0.06,0.45,0.39,0.45,0.41,0.13,0.54,0.41,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,58.0,21.0,36.2,3.25,1.18,0.12,0.33,16.1,3.0,0.0,0.0,0.13,-0.4,-0.4,326.0,445.0,73.3,4444.0,959.0,199.0,245.0,81.2,97.0,129.0,75.2,10.0,19.0,52.6,1.0,2.3,1.9,-1.3,20.0,27.0,18.0,1.0,47.0,52.0,2.91,32.0,1.0,13.0,4.0,2.0,0.0,4.0,0.22,1.0,0.0,3.0,0.0,0.0,0.0,16.0,9.0,2.0,8.0,6.0,2.0,23.0,8.7,21.0,16.0,2.0,14.0,3.0,19.0,4.0,1.0,637.0,6.0,39.0,251.0,362.0,98.0,637.0,59.0,28.0,47.5,31.0,52.5,428.0,2787.0,1658.0,58.0,32.0,36.0,37.0,33.0,467.0,165.0,55.0,47.0,17,80.0,9,12,20.0,7,1.24,25.0,31.0,-6.0,-0.34,-0.19,27.2,29.9,-2.7,-0.15,-0.54,0.0,26.0,13.0,31.0,18.0,3.0,9.0,0.0,1.0,0.0,42.0,26.0,49.0,34.7,€12.00m
Michael Krohn-Dehli,Central Midfield,34.0,DEN,Sevilla FC,0.8,2017/2018,https://www.transfermarkt.com/michael-krohn-dehli/profil/spieler/18006,13,5,536.0,6.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.5,27.0,37.0,27.0,0.17,0.17,0.34,0.17,0.34,0.04,0.05,0.09,0.04,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,2.0,40.0,0.84,0.34,0.2,0.5,23.4,0.0,0.0,0.0,0.04,0.8,0.8,308.0,382.0,80.6,5019.0,1241.0,165.0,181.0,91.2,109.0,125.0,87.2,27.0,52.0,51.9,1.0,0.3,0.6,0.7,3.0,25.0,8.0,0.0,37.0,13.0,2.19,9.0,3.0,1.0,0.0,0.0,0.0,2.0,0.34,2.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,4.0,5.0,4.0,6.0,11.0,54.5,5.0,5.0,0.0,5.0,4.0,17.0,7.0,0.0,436.0,5.0,50.0,261.0,133.0,10.0,436.0,10.0,9.0,90.0,1.0,10.0,262.0,1449.0,756.0,27.0,14.0,7.0,14.0,9.0,328.0,27.0,41.0,15.7,5,74.0,0,8,21.0,2,1.85,7.0,6.0,1.0,0.17,0.48,8.8,7.6,1.2,0.2,0.08,0.0,3.0,3.0,2.0,17.0,4.0,7.0,0.0,0.0,0.0,34.0,1.0,10.0,9.1,€800k
Michael Krohn-Dehli,Central Midfield,34.0,DEN,Deportivo de La Coruña,0.8,2017/2018,https://www.transfermarkt.com/michael-krohn-dehli/profil/spieler/18006,13,5,536.0,6.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.5,27.0,37.0,27.0,0.17,0.17,0.34,0.17,0.34,0.04,0.05,0.09,0.04,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,2.0,40.0,0.84,0.34,0.2,0.5,23.4,0.0,0.0,0.0,0.04,0.8,0.8,308.0,382.0,80.6,5019.0,1241.0,165.0,181.0,91.2,109.0,125.0,87.2,27.0,52.0,51.9,1.0,0.3,0.6,0.7,3.0,25.0,8.0,0.0,37.0,13.0,2.19,9.0,3.0,1.0,0.0,0.0,0.0,2.0,0.34,2.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,4.0,5.0,4.0,6.0,11.0,54.5,5.0,5.0,0.0,5.0,4.0,17.0,7.0,0.0,436.0,5.0,50.0,261.0,133.0,10.0,436.0,10.0,9.0,90.0,1.0,10.0,262.0,1449.0,756.0,27.0,14.0,7.0,14.0,9.0,328.0,27.0,41.0,15.7,5,74.0,0,8,21.0,2,1.85,7.0,6.0,1.0,0.17,0.48,8.8,7.6,1.2,0.2,0.08,0.0,3.0,3.0,2.0,17.0,4.0,7.0,0.0,0.0,0.0,34.0,1.0,10.0,9.1,€800k
Miguel Layún,Right-Back,29.0,MEX,Sevilla FC,5.0,2017/2018,https://www.transfermarkt.com/miguel-layun/profil/spieler/58576,16,11,1184.0,13.2,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.8,0.8,1.3,2.1,27.0,55.0,78.0,0.15,0.0,0.15,0.15,0.15,0.06,0.1,0.16,0.06,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,22.0,5.0,22.7,1.67,0.38,0.09,0.4,23.9,2.0,0.0,0.0,0.04,1.2,1.2,504.0,683.0,73.8,8433.0,3145.0,259.0,299.0,86.6,180.0,238.0,75.6,49.0,107.0,45.8,0.0,1.3,1.1,-1.3,11.0,31.0,12.0,6.0,55.0,21.0,1.6,15.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,19.0,14.0,12.0,2.0,17.0,36.0,47.2,19.0,18.0,4.0,14.0,15.0,43.0,44.0,1.0,826.0,46.0,242.0,325.0,265.0,16.0,826.0,11.0,8.0,72.7,3.0,27.3,392.0,1937.0,950.0,27.0,30.0,5.0,11.0,5.0,458.0,78.0,74.0,34.6,11,90.0,11,5,39.0,1,1.5,17.0,25.0,-8.0,-0.61,-0.57,23.1,20.2,2.9,0.22,0.13,0.0,12.0,9.0,0.0,53.0,15.0,19.0,0.0,1.0,0.0,65.0,14.0,10.0,58.3,€5.00m
