Player,position,Age,Nation,club,mv_millions,Season,player_url,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,90s,Goals_GA,Goals_PKA,Goals_FK,Goals_CK,Goals_OG,Expected_PSxG,Expected_PSxG/SoT,Expected_PSxG+/-,Expected_/90,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_#OPA/90,Sweeper_AvgDist,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Playing Time_Mn/MP,Playing Time_Min%,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,MP,market_value
Luis Milla,Central Midfield,25.0,ESP,Granada CF,4.0,2020/2021,https://www.transfermarkt.com/luis-milla/profil/spieler/281989,,14,1253.0,13.9,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.6,0.6,2.3,2.9,11.0,56.0,21.0,0.07,0.07,0.14,0.07,0.14,0.04,0.17,0.21,0.04,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,10.0,3.0,30.0,0.72,0.22,0.1,0.33,23.7,2.0,0.0,0.0,0.06,0.4,0.4,416.0,544.0,76.5,7699.0,2376.0,178.0,201.0,88.6,178.0,218.0,81.7,55.0,97.0,56.7,1.0,2.3,2.2,-1.3,17.0,39.0,11.0,2.0,56.0,35.0,2.52,22.0,9.0,2.0,0.0,1.0,1.0,4.0,0.29,3.0,0.0,0.0,0.0,0.0,1.0,22.0,11.0,11.0,10.0,1.0,6.0,28.0,21.4,22.0,10.0,0.0,10.0,24.0,46.0,16.0,1.0,652.0,21.0,134.0,392.0,137.0,3.0,652.0,26.0,20.0,76.9,6.0,23.1,315.0,1822.0,889.0,11.0,9.0,0.0,10.0,12.0,363.0,21.0,78.0,36.6,14,84.0,6,2,36.0,1,1.38,16.0,22.0,-6.0,-0.43,0.07,14.2,19.6,-5.3,-0.38,0.02,0.0,16.0,20.0,0.0,35.0,24.0,11.0,0.0,0.0,0.0,79.0,14.0,13.0,51.9,16.0,€4.00m
Maxime Gonalons,Defensive Midfield,31.0,FRA,Granada CF,2.5,2020/2021,https://www.transfermarkt.com/maxime-gonalons/profil/spieler/60542,,18,1480.0,16.4,0.0,1.0,1.0,0.0,0.0,0.0,7.0,1.0,0.2,0.2,1.0,1.2,18.0,68.0,8.0,0.0,0.06,0.06,0.0,0.06,0.01,0.06,0.07,0.01,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,1.0,25.0,0.24,0.06,0.0,0.0,10.4,0.0,0.0,0.0,0.04,-0.2,-0.2,587.0,716.0,82.0,11628.0,3272.0,217.0,250.0,86.8,274.0,304.0,90.1,82.0,125.0,65.6,1.0,1.0,0.4,0.0,7.0,70.0,7.0,0.0,68.0,29.0,1.76,20.0,0.0,3.0,1.0,3.0,2.0,2.0,0.12,2.0,0.0,0.0,0.0,0.0,0.0,53.0,37.0,18.0,33.0,2.0,15.0,37.0,40.5,22.0,17.0,0.0,17.0,25.0,78.0,21.0,1.0,881.0,47.0,247.0,575.0,76.0,11.0,881.0,27.0,18.0,66.7,9.0,33.3,516.0,2730.0,1137.0,18.0,16.0,3.0,11.0,18.0,517.0,8.0,59.0,43.3,18,71.0,8,7,29.0,2,1.44,22.0,28.0,-6.0,-0.36,0.19,19.5,24.5,-5.0,-0.3,0.16,0.0,30.0,27.0,2.0,6.0,25.0,37.0,0.0,1.0,0.0,129.0,34.0,21.0,61.8,25.0,€2.50m
Nehuén Pérez,Centre-Back,20.0,ARG,Atlético de Madrid,4.0,2020/2021,https://www.transfermarkt.com/nehuen-perez/profil/spieler/491693,,9,741.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.7,0.7,0.0,0.7,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,1.0,20.0,0.61,0.12,0.0,0.0,9.8,0.0,0.0,0.0,0.13,-0.7,-0.7,150.0,199.0,75.4,3094.0,1049.0,48.0,55.0,87.3,84.0,98.0,85.7,17.0,42.0,40.5,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,1.0,0.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,6.0,0.0,0.0,4.0,6.0,66.7,2.0,5.0,4.0,1.0,12.0,18.0,33.0,0.0,269.0,47.0,153.0,108.0,9.0,6.0,269.0,2.0,2.0,100.0,0.0,0.0,125.0,785.0,462.0,2.0,0.0,0.0,1.0,1.0,130.0,0.0,53.0,21.7,9,75.0,5,5,14.0,20,1.36,10.0,14.0,-4.0,-0.49,-0.02,8.1,16.0,-7.8,-0.95,-0.71,0.0,10.0,1.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,22.0,15.0,20.0,42.9,14.0,€4.00m
Nehuén Pérez,Centre-Back,20.0,ARG,Granada CF,4.0,2020/2021,https://www.transfermarkt.com/nehuen-perez/profil/spieler/491693,,9,741.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.7,0.7,0.0,0.7,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.08,0.08,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,1.0,20.0,0.61,0.12,0.0,0.0,9.8,0.0,0.0,0.0,0.13,-0.7,-0.7,150.0,199.0,75.4,3094.0,1049.0,48.0,55.0,87.3,84.0,98.0,85.7,17.0,42.0,40.5,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,1.0,0.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,6.0,0.0,0.0,4.0,6.0,66.7,2.0,5.0,4.0,1.0,12.0,18.0,33.0,0.0,269.0,47.0,153.0,108.0,9.0,6.0,269.0,2.0,2.0,100.0,0.0,0.0,125.0,785.0,462.0,2.0,0.0,0.0,1.0,1.0,130.0,0.0,53.0,21.7,9,75.0,5,5,14.0,20,1.36,10.0,14.0,-4.0,-0.49,-0.02,8.1,16.0,-7.8,-0.95,-0.71,0.0,10.0,1.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,22.0,15.0,20.0,42.9,14.0,€4.00m
Pepe Sánchez,Centre-Back,20.0,ESP,Granada CF,0.4,2020/2021,https://www.transfermarkt.com/pepe-sanchez/profil/spieler/500191,,3,253.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,0.01,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.36,0.0,0.0,,25.0,0.0,0.0,0.0,0.02,0.0,0.0,43.0,79.0,54.4,732.0,327.0,17.0,25.0,68.0,21.0,34.0,61.8,4.0,17.0,23.5,0.0,0.1,0.0,-0.1,2.0,1.0,0.0,0.0,2.0,3.0,1.07,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.36,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,2.0,0.0,3.0,4.0,75.0,1.0,5.0,2.0,3.0,4.0,8.0,9.0,0.0,104.0,10.0,55.0,43.0,6.0,0.0,104.0,0.0,0.0,,0.0,,29.0,128.0,66.0,0.0,0.0,0.0,3.0,0.0,31.0,0.0,84.0,7.4,3,84.0,2,0,,18,1.33,2.0,2.0,0.0,0.0,0.51,2.0,4.6,-2.6,-0.94,-0.59,0.0,7.0,1.0,0.0,0.0,4.0,2.0,0.0,1.0,0.0,11.0,4.0,7.0,36.4,3.0,€400k
Quini,Right-Back,30.0,ESP,Granada CF,0.4,2020/2021,https://www.transfermarkt.com/quini/profil/spieler/223053,,12,1191.0,13.2,1.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,0.4,0.4,0.2,0.7,18.0,30.0,48.0,0.08,0.0,0.08,0.08,0.08,0.03,0.02,0.05,0.03,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,8.0,3.0,37.5,0.6,0.23,0.13,0.33,25.8,0.0,0.0,0.0,0.06,0.6,0.6,341.0,513.0,66.5,5122.0,1915.0,192.0,229.0,83.8,110.0,163.0,67.5,23.0,73.0,31.5,0.0,0.2,0.3,-0.2,4.0,27.0,6.0,5.0,30.0,14.0,1.06,12.0,1.0,0.0,1.0,0.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,33.0,22.0,23.0,7.0,3.0,19.0,36.0,52.8,17.0,15.0,6.0,9.0,15.0,48.0,39.0,0.0,666.0,46.0,255.0,252.0,165.0,10.0,666.0,22.0,13.0,59.1,9.0,40.9,272.0,1340.0,582.0,18.0,8.0,4.0,15.0,15.0,268.0,48.0,63.0,34.8,12,86.0,11,7,22.0,3,1.0,19.0,28.0,-9.0,-0.68,-0.32,15.4,21.2,-5.7,-0.43,-0.06,0.0,18.0,9.0,0.0,30.0,15.0,22.0,0.0,0.0,0.0,80.0,24.0,11.0,68.6,19.0,€400k
Ramon Azeez,Central Midfield,27.0,NGA,Granada CF,0.8,2020/2021,https://www.transfermarkt.com/ramon-azeez/profil/spieler/131667,,1,101.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,1.78,0.0,0.0,,14.5,0.0,0.0,0.0,0.05,-0.1,-0.1,29.0,37.0,78.4,365.0,43.0,22.0,26.0,84.6,7.0,11.0,63.6,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,43.0,1.0,5.0,28.0,10.0,2.0,43.0,0.0,0.0,,0.0,,24.0,64.0,13.0,0.0,0.0,0.0,1.0,1.0,26.0,2.0,51.0,3.0,1,90.0,1,1,11.0,9,1.5,1.0,6.0,-5.0,-4.46,-4.1,1.6,3.3,-1.7,-1.56,-1.2,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,4.0,0.0,100.0,2.0,€800k
Raúl Torrente,Centre-Back,18.0,ESP,Granada CF,0.1,2020/2021,https://www.transfermarkt.com/raul-torrente/profil/spieler/631222,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,€100k
Roberto Soldado,Centre-Forward,35.0,ESP,Granada CF,1.2,2020/2021,https://www.transfermarkt.com/roberto-soldado/profil/spieler/34870,,16,1438.0,16.0,9.0,0.0,9.0,7.0,2.0,2.0,8.0,1.0,5.6,4.1,0.6,4.7,12.0,19.0,82.0,0.56,0.0,0.56,0.44,0.44,0.35,0.04,0.39,0.26,0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,28.0,10.0,35.7,1.75,0.63,0.25,0.7,16.6,2.0,2.0,2.0,0.15,3.4,2.9,206.0,349.0,59.0,2798.0,429.0,119.0,169.0,70.4,53.0,92.0,57.6,14.0,22.0,63.6,0.0,0.6,0.7,-0.6,9.0,12.0,6.0,0.0,19.0,22.0,1.38,16.0,1.0,0.0,2.0,3.0,0.0,3.0,0.19,1.0,0.0,0.0,1.0,1.0,0.0,7.0,4.0,1.0,4.0,2.0,2.0,11.0,18.2,9.0,8.0,0.0,8.0,4.0,11.0,13.0,1.0,476.0,17.0,36.0,195.0,246.0,72.0,474.0,8.0,4.0,50.0,4.0,50.0,211.0,848.0,304.0,12.0,8.0,8.0,30.0,10.0,306.0,82.0,50.0,42.0,16,70.0,1,13,25.0,1,1.34,21.0,25.0,-4.0,-0.25,0.39,17.4,24.5,-7.2,-0.45,-0.09,1.0,24.0,13.0,20.0,11.0,4.0,4.0,0.0,0.0,0.0,40.0,22.0,66.0,25.0,29.0,€1.20m
Rui Silva,Goalkeeper,26.0,POR,Granada CF,12.0,2020/2021,https://www.transfermarkt.com/rui-silva/profil/spieler/234811,32.0,32,2880.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,1.72,137.0,79.0,63.5,12.0,6.0,14.0,8.0,25.0,10.0,5.0,4.0,1.0,44.4,32.0,55.0,5.0,2.0,3.0,1.0,48.6,0.29,-5.4,-0.17,264.0,713.0,37.0,806.0,66.0,61.7,43.9,265.0,81.5,55.7,461.0,10.0,2.2,51.0,1.59,18.8,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,596.0,1079.0,55.2,22063.0,18534.0,78.0,79.0,98.7,201.0,206.0,97.6,313.0,781.0,40.1,0.0,0.0,0.1,0.0,1.0,41.0,0.0,0.0,0.0,7.0,0.22,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,2.0,3.0,14.0,0.0,1141.0,935.0,1135.0,6.0,0.0,0.0,1141.0,0.0,0.0,,0.0,,520.0,3229.0,1999.0,0.0,0.0,0.0,3.0,0.0,399.0,0.0,90.0,84.2,32,90.0,32,0,,3,1.31,42.0,55.0,-13.0,-0.41,0.43,36.0,45.6,-9.5,-0.3,0.62,0.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,59.0,3.0,1.0,75.0,32.0,€12.00m
Víctor Díaz,Right-Back,32.0,ESP,Granada CF,1.0,2020/2021,https://www.transfermarkt.com/victor-diaz/profil/spieler/58330,,7,828.0,9.2,0.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.5,0.9,8.0,32.0,9.0,0.0,0.22,0.22,0.0,0.22,0.05,0.05,0.1,0.05,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,1.0,20.0,0.54,0.11,0.0,0.0,26.6,0.0,0.0,0.0,0.09,-0.4,-0.4,258.0,391.0,66.0,4812.0,2203.0,108.0,127.0,85.0,112.0,155.0,72.3,34.0,89.0,38.2,2.0,0.5,0.5,1.5,8.0,22.0,5.0,4.0,32.0,11.0,1.2,7.0,3.0,0.0,1.0,0.0,0.0,3.0,0.33,2.0,0.0,0.0,1.0,0.0,0.0,21.0,10.0,13.0,6.0,2.0,10.0,19.0,52.6,9.0,14.0,8.0,6.0,16.0,37.0,39.0,0.0,495.0,57.0,202.0,192.0,106.0,2.0,495.0,5.0,1.0,20.0,4.0,80.0,199.0,828.0,341.0,8.0,10.0,0.0,4.0,2.0,193.0,9.0,49.0,24.2,7,85.0,6,10,24.0,7,1.29,14.0,20.0,-6.0,-0.65,-0.24,9.7,16.7,-7.0,-0.76,-0.48,0.0,10.0,1.0,0.0,33.0,16.0,10.0,0.0,1.0,0.0,55.0,17.0,15.0,53.1,17.0,€1.00m
Yangel Herrera,Central Midfield,22.0,VEN,Granada CF,18.0,2020/2021,https://www.transfermarkt.com/yangel-herrera/profil/spieler/378293,,25,2310.0,25.7,3.0,1.0,4.0,3.0,0.0,0.0,7.0,0.0,2.6,2.6,1.0,3.5,13.0,117.0,36.0,0.12,0.04,0.16,0.12,0.16,0.1,0.04,0.14,0.1,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,33.0,7.0,21.2,1.29,0.27,0.09,0.43,18.1,0.0,0.0,0.0,0.08,0.4,0.4,588.0,883.0,66.6,9252.0,3021.0,302.0,412.0,73.3,224.0,312.0,71.8,34.0,79.0,43.0,1.0,1.0,1.6,0.0,11.0,92.0,5.0,1.0,117.0,42.0,1.64,34.0,0.0,1.0,3.0,4.0,0.0,4.0,0.16,3.0,0.0,0.0,0.0,1.0,0.0,59.0,26.0,19.0,32.0,8.0,11.0,41.0,26.8,30.0,53.0,17.0,36.0,26.0,85.0,32.0,1.0,1189.0,63.0,248.0,678.0,274.0,47.0,1189.0,37.0,21.0,56.8,16.0,43.2,519.0,1960.0,832.0,13.0,16.0,2.0,40.0,20.0,674.0,36.0,72.0,67.5,25,83.0,18,7,34.0,0,1.38,34.0,36.0,-2.0,-0.08,1.22,29.1,33.5,-4.4,-0.17,0.7,0.0,69.0,59.0,5.0,11.0,26.0,26.0,1.0,1.0,0.0,145.0,122.0,115.0,51.5,32.0,€18.00m
Álvaro Bravo,Central Midfield,22.0,ESP,Granada CF,0.2,2020/2021,https://www.transfermarkt.com/alvaro-bravo/profil/spieler/284872,,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,8.0,9.0,88.9,104.0,26.0,5.0,6.0,83.3,3.0,3.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,12.0,0.0,5.0,5.0,2.0,0.0,12.0,0.0,0.0,,0.0,,8.0,44.0,8.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,15.0,0.4,0,,0,1,15.0,0,0.0,0.0,0.0,0.0,0.0,0.48,0.8,0.1,0.8,4.58,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,100.0,1.0,€200k
Ángel Montoro,Central Midfield,32.0,ESP,Granada CF,1.2,2020/2021,https://www.transfermarkt.com/angel-montoro/profil/spieler/59551,,17,1362.0,15.1,1.0,1.0,2.0,0.0,1.0,1.0,6.0,0.0,1.3,0.5,2.7,3.2,1.0,91.0,22.0,0.07,0.07,0.13,0.0,0.07,0.09,0.18,0.26,0.04,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,14.0,1.0,7.1,0.93,0.07,0.0,0.0,33.6,3.0,1.0,1.0,0.04,-0.3,-0.5,515.0,733.0,70.3,11096.0,3887.0,195.0,226.0,86.3,203.0,257.0,79.0,105.0,194.0,54.1,1.0,2.7,2.5,-1.7,22.0,74.0,20.0,8.0,91.0,50.0,3.31,28.0,18.0,0.0,1.0,3.0,0.0,2.0,0.13,1.0,1.0,0.0,0.0,0.0,0.0,15.0,9.0,7.0,7.0,1.0,4.0,16.0,25.0,12.0,13.0,3.0,10.0,22.0,37.0,21.0,0.0,844.0,26.0,146.0,473.0,230.0,5.0,843.0,6.0,4.0,66.7,2.0,33.3,404.0,1562.0,591.0,1.0,9.0,0.0,11.0,8.0,515.0,22.0,62.0,39.8,17,70.0,4,5,33.0,3,1.27,21.0,21.0,0.0,0.0,0.79,16.6,18.0,-1.4,-0.09,0.5,0.0,23.0,20.0,1.0,77.0,22.0,9.0,0.0,0.0,0.0,74.0,8.0,14.0,36.4,22.0,€1.20m
Aitor Paredes,Centre-Back,20.0,ESP,Athletic Bilbao,0.2,2020/2021,https://www.transfermarkt.com/aitor-paredes/profil/spieler/591916,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,€200k
Ander Capa,Right-Back,28.0,ESP,Athletic Bilbao,6.0,2020/2021,https://www.transfermarkt.com/ander-capa/profil/spieler/197545,28.0,25,2131.0,23.7,2.0,1.0,3.0,2.0,0.0,0.0,5.0,0.0,1.1,1.1,1.1,2.3,66.0,80.0,100.0,0.08,0.04,0.13,0.08,0.13,0.05,0.05,0.1,0.05,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,12.0,6.0,50.0,0.51,0.25,0.17,0.33,14.2,0.0,0.0,0.0,0.1,0.9,0.9,900.0,1199.0,75.1,13915.0,4957.0,466.0,537.0,86.8,354.0,447.0,79.2,54.0,127.0,42.5,1.0,1.1,1.6,-0.1,16.0,55.0,14.0,5.0,80.0,45.0,1.9,37.0,2.0,3.0,2.0,0.0,1.0,3.0,0.13,2.0,0.0,0.0,1.0,0.0,0.0,37.0,18.0,22.0,13.0,2.0,18.0,37.0,48.6,19.0,21.0,8.0,13.0,25.0,62.0,57.0,0.0,1426.0,67.0,370.0,677.0,394.0,31.0,1426.0,55.0,29.0,52.7,26.0,47.3,628.0,4225.0,2714.0,66.0,53.0,2.0,23.0,15.0,717.0,100.0,76.0,62.3,25,82.0,15,3,23.0,2,1.25,33.0,27.0,6.0,0.25,0.39,26.6,25.2,1.4,0.06,-0.21,0.0,26.0,9.0,1.0,60.0,25.0,18.0,0.0,1.0,0.0,119.0,21.0,22.0,48.8,,€6.00m
Asier Villalibre,Centre-Forward,22.0,ESP,Athletic Bilbao,4.5,2020/2021,https://www.transfermarkt.com/asier-villalibre/profil/spieler/251897,35.0,16,1589.0,17.7,4.0,2.0,6.0,4.0,0.0,0.0,1.0,0.0,4.3,4.3,2.3,6.6,25.0,24.0,107.0,0.23,0.11,0.34,0.23,0.34,0.24,0.13,0.37,0.24,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,38.0,14.0,36.8,2.15,0.79,0.11,0.29,14.3,0.0,0.0,0.0,0.11,-0.3,-0.3,181.0,298.0,60.7,2357.0,381.0,115.0,172.0,66.9,46.0,74.0,62.2,8.0,14.0,57.1,2.0,2.3,1.5,-0.3,13.0,11.0,9.0,1.0,24.0,32.0,1.81,24.0,0.0,1.0,4.0,3.0,0.0,3.0,0.17,2.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,2.0,1.0,2.0,8.0,25.0,6.0,4.0,0.0,4.0,2.0,5.0,16.0,0.0,431.0,15.0,24.0,191.0,217.0,71.0,431.0,9.0,3.0,33.3,6.0,66.7,234.0,1215.0,560.0,25.0,9.0,12.0,41.0,28.0,362.0,107.0,45.0,46.5,16,75.0,3,19,20.0,1,1.26,17.0,15.0,2.0,0.11,0.01,18.7,15.0,3.6,0.21,0.13,0.0,19.0,32.0,7.0,15.0,2.0,2.0,0.0,0.0,0.0,27.0,56.0,50.0,52.8,,€4.50m
Beñat Prados,Central Midfield,19.0,ESP,Athletic Bilbao,0.2,2020/2021,https://www.transfermarkt.com/benat-prados/profil/spieler/625047,0.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,€200k
