Player,position,Age,Nation,club,mv_millions,Season,player_url,Playing Time_MP,Playing Time_Starts,Playing Time_Min,Playing Time_90s,Performance_Gls,Performance_Ast,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,Performance_CrdY,Performance_CrdR,Expected_xG,Expected_npxG,Expected_xAG,Expected_npxG+xAG,Progression_PrgC,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,Performance_GA,Performance_GA90,Performance_SoTA,Performance_Saves,Performance_Save%,Performance_W,Performance_D,Performance_L,Performance_CS,Performance_CS%,Penalty Kicks_PKatt,Penalty Kicks_PKA,Penalty Kicks_PKsv,Penalty Kicks_PKm,Penalty Kicks_Save%,90s,Goals_GA,Goals_PKA,Goals_FK,Goals_CK,Goals_OG,Expected_PSxG,Expected_PSxG/SoT,Expected_PSxG+/-,Expected_/90,Launched_Cmp,Launched_Att,Launched_Cmp%,Passes_Att (GK),Passes_Thr,Passes_Launch%,Passes_AvgLen,Goal Kicks_Att,Goal Kicks_Launch%,Goal Kicks_AvgLen,Crosses_Opp,Crosses_Stp,Crosses_Stp%,Sweeper_#OPA,Sweeper_#OPA/90,Sweeper_AvgDist,Standard_Gls,Standard_Sh,Standard_SoT,Standard_SoT%,Standard_Sh/90,Standard_SoT/90,Standard_G/Sh,Standard_G/SoT,Standard_Dist,Standard_FK,Standard_PK,Standard_PKatt,Expected_npxG/Sh,Expected_G-xG,Expected_np:G-xG,Total_Cmp,Total_Att,Total_Cmp%,Total_TotDist,Total_PrgDist,Short_Cmp,Short_Att,Short_Cmp%,Medium_Cmp,Medium_Att,Medium_Cmp%,Long_Cmp,Long_Att,Long_Cmp%,Ast,xAG,Expected_xA,Expected_A-xAG,KP,1/3,PPA,CrsPA,PrgP,SCA_SCA,SCA_SCA90,SCA Types_PassLive,SCA Types_PassDead,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,GCA_GCA,GCA_GCA90,GCA Types_PassLive,GCA Types_PassDead,GCA Types_TO,GCA Types_Sh,GCA Types_Fld,GCA Types_Def,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Int,Tkl+Int,Clr,Err,Touches_Touches,Touches_Def Pen,Touches_Def 3rd,Touches_Mid 3rd,Touches_Att 3rd,Touches_Att Pen,Touches_Live,Take-Ons_Att,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Carries_Carries,Carries_TotDist,Carries_PrgDist,Carries_PrgC,Carries_1/3,Carries_CPA,Carries_Mis,Carries_Dis,Receiving_Rec,Receiving_PrgR,Playing Time_Mn/MP,Playing Time_Min%,Starts_Starts,Starts_Mn/Start,Starts_Compl,Subs_Subs,Subs_Mn/Sub,Subs_unSub,Team Success_PPM,Team Success_onG,Team Success_onGA,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success (xG)_On-Off,Performance_2CrdY,Performance_Fls,Performance_Fld,Performance_Off,Performance_Crs,Performance_Int,Performance_TklW,Performance_PKwon,Performance_PKcon,Performance_OG,Performance_Recov,Aerial Duels_Won,Aerial Duels_Lost,Aerial Duels_Won%,MP,market_value
Geoffrey Kondogbia,Defensive Midfield,29.0,CTA,Atlético de Madrid,14.0,2022/2023,https://www.transfermarkt.com/geoffrey-kondogbia/profil/spieler/127189,,10,1006.0,11.2,0.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.7,0.7,0.9,1.6,6.0,42.0,5.0,0.0,0.18,0.18,0.0,0.18,0.07,0.08,0.14,0.07,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,11.0,0.0,0.0,0.98,0.0,0.0,,19.7,0.0,0.0,0.0,0.07,-0.7,-0.7,567.0,634.0,89.4,8841.0,2652.0,313.0,337.0,92.9,186.0,203.0,91.6,44.0,59.0,74.6,2.0,0.9,0.3,1.1,5.0,45.0,3.0,0.0,42.0,12.0,1.07,10.0,0.0,0.0,1.0,1.0,0.0,2.0,0.18,2.0,0.0,0.0,0.0,0.0,0.0,40.0,23.0,19.0,20.0,1.0,17.0,25.0,68.0,8.0,9.0,1.0,8.0,26.0,66.0,12.0,1.0,751.0,29.0,196.0,498.0,66.0,8.0,751.0,10.0,5.0,50.0,2.0,20.0,413.0,1449.0,637.0,6.0,7.0,1.0,6.0,10.0,511.0,5.0,50.0,29.4,10,82.0,6,10,19.0,13,2.1,15.0,11.0,4.0,0.36,-0.87,14.4,12.6,1.7,0.16,-0.55,0.0,17.0,19.0,2.0,0.0,26.0,23.0,0.0,0.0,0.0,101.0,12.0,10.0,54.5,20.0,€14.00m
Ilias Kostis,Centre-Back,19.0,GRE,Atlético de Madrid,0.1,2022/2023,https://www.transfermarkt.com/ilias-kostis/profil/spieler/614988,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,€100k
Jan Oblak,Goalkeeper,29.0,SVN,Atlético de Madrid,35.0,2022/2023,https://www.transfermarkt.com/jan-oblak/profil/spieler/121483,28.0,28,2492.0,27.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.72,79.0,59.0,75.9,17.0,5.0,6.0,11.0,39.3,2.0,1.0,0.0,1.0,0.0,27.7,20.0,1.0,1.0,1.0,0.0,21.9,0.27,1.9,0.07,120.0,374.0,32.1,586.0,115.0,40.4,36.1,228.0,60.1,46.0,358.0,25.0,7.0,19.0,0.69,14.2,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,538.0,817.0,65.9,15674.0,11619.0,99.0,99.0,100.0,239.0,243.0,98.4,197.0,469.0,42.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,861.0,783.0,857.0,4.0,0.0,0.0,861.0,1.0,1.0,100.0,0.0,0.0,416.0,2241.0,1218.0,0.0,1.0,1.0,0.0,0.0,345.0,0.0,89.0,72.9,28,89.0,26,0,,0,2.0,42.0,20.0,22.0,0.79,-0.66,44.0,26.1,18.0,0.65,0.38,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,24.0,2.0,0.0,100.0,28.0,€35.00m
José María Giménez,Centre-Back,27.0,URU,Atlético de Madrid,35.0,2022/2023,https://www.transfermarkt.com/jose-maria-gimenez/profil/spieler/250845,,26,2423.0,26.9,2.0,1.0,3.0,2.0,0.0,0.0,9.0,0.0,2.0,2.0,0.6,2.6,9.0,63.0,3.0,0.07,0.04,0.11,0.07,0.11,0.07,0.02,0.1,0.07,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,22.0,8.0,36.4,0.82,0.3,0.09,0.25,14.1,0.0,0.0,0.0,0.09,0.0,0.0,1183.0,1333.0,88.7,24083.0,9951.0,373.0,405.0,92.1,624.0,665.0,93.8,171.0,236.0,72.5,1.0,0.6,0.2,0.4,7.0,70.0,0.0,0.0,63.0,22.0,0.82,18.0,0.0,0.0,2.0,1.0,1.0,3.0,0.11,3.0,0.0,0.0,0.0,0.0,0.0,43.0,25.0,28.0,14.0,1.0,24.0,35.0,68.6,11.0,37.0,17.0,20.0,24.0,67.0,138.0,1.0,1623.0,277.0,941.0,643.0,50.0,30.0,1623.0,10.0,6.0,60.0,4.0,40.0,861.0,3631.0,1867.0,9.0,5.0,0.0,9.0,1.0,1041.0,3.0,87.0,70.8,26,90.0,26,2,42.0,3,2.21,52.0,21.0,31.0,1.15,0.61,46.2,28.0,18.2,0.68,0.44,0.0,19.0,8.0,0.0,0.0,24.0,25.0,0.0,1.0,0.0,141.0,49.0,24.0,67.1,28.0,€35.00m
João Félix,Second Striker,22.0,POR,Atlético de Madrid,50.0,2022/2023,https://www.transfermarkt.com/joao-felix/profil/spieler/462250,,7,650.0,7.2,4.0,3.0,7.0,4.0,0.0,0.0,5.0,0.0,2.6,2.6,1.4,4.0,17.0,27.0,42.0,0.55,0.42,0.97,0.55,0.97,0.36,0.2,0.56,0.36,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,26.0,12.0,46.2,3.6,1.66,0.15,0.33,18.9,1.0,0.0,0.0,0.1,1.4,1.4,171.0,228.0,75.0,2307.0,680.0,98.0,113.0,86.7,42.0,60.0,70.0,11.0,29.0,37.9,3.0,1.4,1.0,1.6,10.0,14.0,10.0,1.0,27.0,29.0,4.02,22.0,0.0,3.0,3.0,0.0,1.0,5.0,0.69,4.0,0.0,0.0,1.0,0.0,0.0,10.0,7.0,2.0,3.0,5.0,1.0,6.0,16.7,5.0,1.0,0.0,1.0,3.0,13.0,2.0,0.0,322.0,3.0,23.0,158.0,142.0,21.0,322.0,24.0,6.0,25.0,14.0,58.3,211.0,1078.0,554.0,17.0,16.0,2.0,20.0,12.0,260.0,42.0,46.0,19.0,7,74.0,1,7,18.0,1,1.86,11.0,8.0,3.0,0.42,-0.69,8.7,8.6,0.1,0.02,-0.65,0.0,16.0,23.0,3.0,8.0,3.0,7.0,0.0,0.0,0.0,18.0,7.0,8.0,46.7,14.0,€50.00m
Koke,Central Midfield,30.0,ESP,Atlético de Madrid,16.0,2022/2023,https://www.transfermarkt.com/koke/profil/spieler/74229,,30,2545.0,28.3,0.0,3.0,3.0,0.0,0.0,0.0,4.0,0.0,0.7,0.7,1.7,2.4,15.0,175.0,37.0,0.0,0.11,0.11,0.0,0.11,0.03,0.06,0.09,0.03,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,16.0,1.0,6.3,0.57,0.04,0.0,0.0,22.9,0.0,0.0,0.0,0.05,-0.7,-0.7,1784.0,2038.0,87.5,27145.0,8772.0,990.0,1055.0,93.8,578.0,649.0,89.1,127.0,187.0,67.9,3.0,1.7,1.7,1.3,28.0,179.0,19.0,3.0,175.0,70.0,2.48,67.0,0.0,0.0,2.0,1.0,0.0,6.0,0.21,6.0,0.0,0.0,0.0,0.0,0.0,55.0,38.0,23.0,25.0,7.0,28.0,72.0,38.9,44.0,35.0,13.0,22.0,20.0,75.0,19.0,0.0,2244.0,70.0,542.0,1337.0,376.0,21.0,2244.0,22.0,13.0,59.1,8.0,36.4,1246.0,4448.0,2069.0,15.0,25.0,0.0,21.0,18.0,1736.0,37.0,77.0,74.4,30,82.0,12,3,26.0,1,2.18,53.0,24.0,29.0,1.03,0.2,46.3,28.3,18.1,0.64,0.36,0.0,20.0,27.0,1.0,24.0,20.0,38.0,0.0,0.0,0.0,170.0,11.0,14.0,44.0,33.0,€16.00m
Marco Moreno,Centre-Back,21.0,ESP,Atlético de Madrid,0.2,2022/2023,https://www.transfermarkt.com/marco-moreno/profil/spieler/534376,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,16,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,€200k
Marcos Llorente,Right Midfield,27.0,ESP,Atlético de Madrid,35.0,2022/2023,https://www.transfermarkt.com/marcos-llorente/profil/spieler/282411,,21,1703.0,18.9,1.0,2.0,3.0,1.0,0.0,0.0,5.0,0.0,2.1,2.1,3.6,5.7,64.0,88.0,139.0,0.05,0.11,0.16,0.05,0.16,0.11,0.19,0.3,0.11,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,24.0,9.0,37.5,1.27,0.48,0.04,0.11,17.9,0.0,0.0,0.0,0.09,-1.1,-1.1,660.0,816.0,80.9,9299.0,2473.0,380.0,415.0,91.6,202.0,260.0,77.7,34.0,55.0,61.8,2.0,3.6,3.1,-1.6,29.0,30.0,30.0,3.0,88.0,60.0,3.17,54.0,1.0,0.0,2.0,1.0,2.0,3.0,0.16,3.0,0.0,0.0,0.0,0.0,0.0,32.0,15.0,16.0,10.0,6.0,17.0,30.0,56.7,13.0,26.0,2.0,24.0,17.0,49.0,19.0,0.0,997.0,35.0,216.0,378.0,415.0,64.0,997.0,27.0,12.0,44.4,13.0,48.1,558.0,3321.0,1942.0,64.0,45.0,15.0,23.0,11.0,661.0,139.0,77.0,49.8,21,80.0,11,1,30.0,2,2.0,28.0,11.0,17.0,0.9,-0.15,31.6,16.1,15.5,0.82,0.54,0.0,30.0,13.0,3.0,44.0,17.0,15.0,0.0,1.0,0.0,108.0,10.0,19.0,34.5,22.0,€35.00m
Mario Hermoso,Centre-Back,27.0,ESP,Atlético de Madrid,20.0,2022/2023,https://www.transfermarkt.com/mario-hermoso/profil/spieler/281769,,24,2110.0,23.4,3.0,2.0,5.0,3.0,0.0,0.0,7.0,2.0,2.1,2.1,1.4,3.5,23.0,115.0,17.0,0.13,0.09,0.21,0.13,0.21,0.09,0.06,0.15,0.09,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,15.0,5.0,33.3,0.64,0.21,0.2,0.6,16.1,0.0,0.0,0.0,0.15,0.9,0.9,1309.0,1514.0,86.5,23825.0,8990.0,609.0,655.0,93.0,523.0,568.0,92.1,154.0,236.0,65.3,2.0,1.4,1.4,0.6,14.0,89.0,11.0,2.0,115.0,33.0,1.41,27.0,0.0,0.0,4.0,1.0,1.0,3.0,0.13,1.0,0.0,0.0,2.0,0.0,0.0,22.0,15.0,14.0,6.0,2.0,9.0,30.0,30.0,21.0,19.0,9.0,10.0,19.0,41.0,85.0,1.0,1718.0,139.0,718.0,840.0,171.0,21.0,1718.0,22.0,14.0,63.6,7.0,31.8,886.0,3555.0,1979.0,23.0,16.0,0.0,20.0,9.0,1145.0,17.0,81.0,61.7,24,87.0,21,2,15.0,10,2.19,52.0,19.0,33.0,1.41,1.13,41.7,25.5,16.2,0.69,0.37,2.0,27.0,13.0,2.0,16.0,19.0,15.0,0.0,1.0,0.0,137.0,35.0,27.0,56.5,26.0,€20.00m
Matheus Cunha,Second Striker,23.0,BRA,Atlético de Madrid,25.0,2022/2023,https://www.transfermarkt.com/matheus-cunha/profil/spieler/517894,,2,377.0,4.2,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.4,1.4,0.8,2.2,6.0,7.0,19.0,0.0,0.48,0.48,0.0,0.48,0.34,0.2,0.53,0.34,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.0,8.0,66.7,2.86,1.91,0.0,0.0,16.1,0.0,0.0,0.0,0.12,-1.4,-1.4,64.0,85.0,75.3,790.0,203.0,48.0,55.0,87.3,9.0,13.0,69.2,3.0,4.0,75.0,2.0,0.8,0.4,1.2,6.0,6.0,2.0,0.0,7.0,10.0,2.38,8.0,0.0,0.0,2.0,0.0,0.0,2.0,0.48,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,3.0,0.0,0.0,3.0,0.0,3.0,4.0,1.0,3.0,2.0,6.0,3.0,0.0,131.0,4.0,17.0,61.0,58.0,22.0,131.0,7.0,6.0,85.7,1.0,14.3,74.0,473.0,221.0,6.0,7.0,4.0,9.0,5.0,89.0,19.0,34.0,11.0,2,68.0,0,9,27.0,2,1.82,10.0,6.0,4.0,0.95,-0.02,8.1,5.9,2.2,0.52,-0.03,0.0,7.0,6.0,1.0,3.0,2.0,1.0,0.0,0.0,0.0,16.0,3.0,14.0,17.6,11.0,€25.00m
Matt Doherty,Right-Back,30.0,IRL,Atlético de Madrid,5.0,2022/2023,https://www.transfermarkt.com/matt-doherty/profil/spieler/171679,,0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,6.0,9.0,66.7,81.0,3.0,4.0,5.0,80.0,1.0,1.0,100.0,1.0,3.0,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,6.0,3.0,2.0,0.0,11.0,0.0,0.0,,0.0,,6.0,15.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,9.0,0.5,0,,0,2,9.0,17,3.0,1.0,0.0,1.0,5.0,4.05,0.2,0.1,0.2,0.89,0.35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,€5.00m
Nahuel Molina,Right-Back,24.0,ARG,Atlético de Madrid,35.0,2022/2023,https://www.transfermarkt.com/nahuel-molina/profil/spieler/424042,,33,2867.0,31.9,4.0,2.0,6.0,4.0,0.0,0.0,7.0,1.0,2.6,2.6,3.9,6.5,73.0,112.0,249.0,0.13,0.06,0.19,0.13,0.19,0.08,0.12,0.2,0.08,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,21.0,6.0,28.6,0.66,0.19,0.19,0.67,17.0,0.0,0.0,0.0,0.13,1.4,1.4,1452.0,1930.0,75.2,21725.0,8461.0,840.0,930.0,90.3,466.0,653.0,71.4,94.0,205.0,45.9,2.0,3.9,4.0,-1.9,38.0,74.0,49.0,17.0,112.0,92.0,2.89,83.0,5.0,2.0,0.0,1.0,1.0,6.0,0.19,5.0,0.0,0.0,0.0,1.0,0.0,69.0,43.0,38.0,18.0,13.0,39.0,91.0,42.9,52.0,38.0,7.0,31.0,18.0,87.0,63.0,1.0,2229.0,87.0,696.0,833.0,709.0,47.0,2229.0,51.0,21.0,41.2,24.0,47.1,1080.0,4861.0,2929.0,73.0,43.0,9.0,32.0,10.0,1386.0,249.0,87.0,83.8,33,87.0,28,0,,1,2.03,58.0,28.0,30.0,0.94,-0.2,51.2,35.1,16.1,0.51,-0.25,0.0,22.0,16.0,3.0,120.0,18.0,43.0,0.0,0.0,0.0,158.0,22.0,32.0,40.7,33.0,€35.00m
Pablo Barrios,Central Midfield,19.0,ESP,Atlético de Madrid,5.0,2022/2023,https://www.transfermarkt.com/pablo-barrios/profil/spieler/775605,,6,724.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.5,0.5,0.7,1.2,16.0,51.0,27.0,0.0,0.12,0.12,0.0,0.12,0.07,0.08,0.15,0.07,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,12.0,3.0,25.0,1.49,0.37,0.0,0.0,21.7,0.0,0.0,0.0,0.04,-0.5,-0.5,368.0,450.0,81.8,5684.0,1671.0,198.0,217.0,91.2,134.0,161.0,83.2,22.0,38.0,57.9,1.0,0.7,0.5,0.3,4.0,46.0,3.0,0.0,51.0,20.0,2.48,17.0,0.0,0.0,2.0,1.0,0.0,2.0,0.25,1.0,0.0,0.0,1.0,0.0,0.0,19.0,10.0,3.0,10.0,6.0,8.0,15.0,53.3,7.0,12.0,2.0,10.0,9.0,28.0,6.0,1.0,554.0,12.0,106.0,314.0,140.0,12.0,554.0,30.0,15.0,50.0,12.0,40.0,320.0,1795.0,690.0,16.0,10.0,3.0,15.0,10.0,405.0,27.0,34.0,21.2,6,64.0,1,15,23.0,5,2.05,13.0,9.0,4.0,0.5,-0.6,13.7,10.4,3.4,0.42,-0.16,0.0,7.0,12.0,0.0,6.0,9.0,10.0,0.0,0.0,0.0,49.0,6.0,9.0,40.0,21.0,€5.00m
Reinildo Mandava,Left-Back,28.0,MOZ,Atlético de Madrid,25.0,2022/2023,https://www.transfermarkt.com/reinildo-mandava/profil/spieler/240692,,22,1857.0,20.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.4,0.4,0.5,0.9,28.0,70.0,41.0,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.04,0.02,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,6.0,0.0,0.0,0.29,0.0,0.0,,22.7,0.0,0.0,0.0,0.06,-0.4,-0.4,918.0,1067.0,86.0,13151.0,5155.0,546.0,584.0,93.5,299.0,341.0,87.7,38.0,84.0,45.2,0.0,0.5,0.8,-0.5,9.0,51.0,7.0,3.0,70.0,23.0,1.12,21.0,0.0,0.0,0.0,1.0,1.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,66.0,43.0,46.0,19.0,1.0,38.0,49.0,77.6,11.0,27.0,12.0,15.0,30.0,96.0,59.0,0.0,1297.0,102.0,501.0,658.0,143.0,15.0,1297.0,24.0,6.0,25.0,12.0,50.0,708.0,3214.0,1819.0,28.0,20.0,9.0,20.0,9.0,770.0,41.0,84.0,54.3,22,84.0,18,0,,1,1.77,29.0,17.0,12.0,0.58,-0.86,27.1,21.9,5.2,0.25,-0.65,0.0,32.0,30.0,0.0,16.0,30.0,43.0,0.0,0.0,0.0,129.0,29.0,20.0,59.2,22.0,€25.00m
Renan Lodi,Left-Back,24.0,BRA,Atlético de Madrid,20.0,2022/2023,https://www.transfermarkt.com/renan-lodi/profil/spieler/476352,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,€20.00m
Rodrigo De Paul,Central Midfield,28.0,ARG,Atlético de Madrid,40.0,2022/2023,https://www.transfermarkt.com/rodrigo-de-paul/profil/spieler/255901,,24,1923.0,21.4,2.0,7.0,9.0,2.0,0.0,0.0,5.0,0.0,1.6,1.6,5.5,7.1,55.0,182.0,68.0,0.09,0.33,0.42,0.09,0.42,0.07,0.26,0.33,0.07,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,21.0,5.0,23.8,0.98,0.23,0.1,0.4,24.5,1.0,0.0,0.0,0.07,0.4,0.4,1160.0,1421.0,81.6,19936.0,6409.0,593.0,655.0,90.5,383.0,455.0,84.2,144.0,223.0,64.6,7.0,5.5,3.8,1.5,48.0,145.0,47.0,7.0,182.0,88.0,4.12,77.0,7.0,1.0,0.0,3.0,0.0,11.0,0.52,10.0,0.0,0.0,0.0,1.0,0.0,35.0,21.0,11.0,18.0,6.0,18.0,35.0,51.4,17.0,20.0,3.0,17.0,8.0,43.0,7.0,0.0,1598.0,14.0,261.0,923.0,425.0,18.0,1598.0,32.0,16.0,50.0,11.0,34.4,1026.0,5240.0,2897.0,55.0,41.0,3.0,32.0,15.0,1280.0,68.0,64.0,56.2,24,74.0,5,6,27.0,3,2.07,40.0,20.0,20.0,0.94,-0.09,33.1,23.3,9.8,0.46,-0.2,0.0,33.0,49.0,0.0,47.0,8.0,21.0,0.0,0.0,0.0,127.0,6.0,8.0,42.9,30.0,€40.00m
Salim El Jebari,Left Winger,18.0,MAR,Atlético de Madrid,0.0,2022/2023,https://www.transfermarkt.com/salim-el-jebari/profil/spieler/935457,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-
Saúl Ñíguez,Central Midfield,27.0,ESP,Atlético de Madrid,10.0,2022/2023,https://www.transfermarkt.com/saul-niguez/profil/spieler/148928,,11,1100.0,12.2,3.0,1.0,4.0,3.0,0.0,0.0,8.0,0.0,2.4,2.4,0.7,3.0,12.0,34.0,47.0,0.25,0.08,0.33,0.25,0.33,0.2,0.05,0.25,0.2,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,21.0,9.0,42.9,1.72,0.74,0.14,0.33,17.2,0.0,0.0,0.0,0.11,0.6,0.6,408.0,520.0,78.5,5583.0,1326.0,257.0,294.0,87.4,117.0,152.0,77.0,18.0,34.0,52.9,1.0,0.7,0.5,0.3,5.0,19.0,6.0,1.0,34.0,22.0,1.8,18.0,0.0,0.0,4.0,0.0,0.0,3.0,0.25,3.0,0.0,0.0,0.0,0.0,0.0,42.0,27.0,18.0,18.0,6.0,22.0,37.0,59.5,15.0,27.0,5.0,22.0,15.0,57.0,29.0,0.0,695.0,42.0,182.0,336.0,181.0,31.0,695.0,14.0,12.0,85.7,2.0,14.3,301.0,1438.0,621.0,12.0,10.0,4.0,22.0,6.0,447.0,47.0,35.0,32.2,11,75.0,5,20,14.0,6,2.26,28.0,14.0,14.0,1.15,0.25,19.0,17.5,1.5,0.12,-0.62,0.0,34.0,5.0,2.0,15.0,15.0,27.0,0.0,1.0,0.0,51.0,41.0,27.0,60.3,31.0,€10.00m
Sergio Mestre,Goalkeeper,17.0,ESP,Atlético de Madrid,0.0,2022/2023,https://www.transfermarkt.com/sergio-mestre/profil/spieler/973314,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,0,,2,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,-
